maybe you've thought about them , too .	也許你也想過他們 , 也是 。
but she reached out to us in that way , and it was , i'd like to say , it was an icebreaker .	但 , 她接觸到我們 , 我想要說 , 這是個冰箱 。
i would like to tell you all that you are all actually cyborgs , but not the cyborgs that you think .	我想要告訴各位 , 你其實都是自閉症 , 但不是你認為的循環 。
all of which flies in the face of the gay agenda , also known as the u . s . constitution .	所有在同性戀時代的衝突 , 也被稱為美國國會 。
i had the key grip , i had a chuck grip , i had a power grasp and i had a fine pinch .	我有了鑰匙 , 我有一台卡車 , 我有一台電磁場 , 我有個很好的筆電 。
in this , i start to reveal the hidden neural mechanism by which we communicate .	在這方面 , 我開始揭露了我們溝通的神經機制 。
and the point of the article was that we have gotten reductionist in our view of biology , in our view of cancer .	文章的重點是 , 我們在生物學的觀點 , 在我們的看法中 , 癌症的觀點 。
and i'm like , " you know , all the signs we keep seeing with the chinese character on them . "	我說: 「 你知道嗎 , 所有的信號都留在中國人身上 。 」
and i don't mean he made lego that looked like a slot machine ; i mean he made a slot machine out of lego .	我不意思是 , 他看起來像一台投影機 , 我指的是 , 他製造了一台投影片 。
so we normally think of programs as being complicated things that we build for very specific purposes .	所以 , 我們通常認為程式是與我們建立非常精確的目的相比 。
cl: now i'm not suggesting that the cat is hearing that trumpet the way we're hearing it .	克里斯:現在我不想說 , 貓在聽見我們聽到它的方式 。
and the universal signal is not just raising the corner of the lips to the zygomatic major .	大學的訊號不僅僅僅僅是把獅子帶到zy演算法中 。
it does a little double dance , and then it heads back in exactly the same direction it went in the first place .	它有小小小的雙手 , 然後它在第一個方向上 , 它就在同一個方向回來了 。
this is the law of buoyancy , and engineers still call it archimedes' principle .	這是布魯諾的法律 , 而工程師仍然稱它為 「 建築原則 」 。
we are investing in sustainable transport and subsidizing the purchase of electric vehicles .	我們投資了永續的運輸 , 將電力傳送到電動車上 。
the ocean drives climate and weather , stabilizes temperature , shapes earth's chemistry .	海洋驅使氣候變遷、穩定的溫度、形塑地球化學 。
so the comments just kept pouring in on the videos , from all over the country , and then all over the world .	所以 , 收入只留在影片上 , 從全國各地的各個國家 , 然後在世界各地 。
how could we claim to love our neighbor while at the same time praying for god to destroy them ?	我們要如何去愛我們的鄰居 , 同時也在同一時間祈禱上帝 , 來摧毀他們 ?
and each time i make public art , i want something that's really relevant to the place it's installed .	每當我做公共藝術時 , 我想要一些很有價值的東西 , 都很不可思議 。
i am happy to share some of my fonio sushi and sweet potato sushi with some of you right now .	我很高興能與你們分享一些早期的蘇格蘭和瑞典的詩人 , 在座有些人身上 。
and if i go to a club and play a gig , people are like , " here , have some drinks on us ! "	如果我去了一間俱樂團 , 人們會說: 「 這裡有一些喝酒吧 ! 」
but lowincome people really need a team of people who can help them to access the medical and nonmedical services that they need .	但低收入的人真的需要一個團隊 , 他們能協助他們取得醫學和非醫學服務 。
and good slow is , you know , taking the time to eat a meal with your family , with the tv switched off .	好了 , 慢慢慢慢慢慢慢慢 , 用你的家人吃飯 , 用電視移除 。
which is like your aunt jane asking you , " oh , did you use that vase i gave you for christmas ? "	這就像是你的阿姨問你: 「 噢 , 你用那個脆弱給你看聖誕節嗎 ? 」
life and this is the secret trick ; this is the magic trick life creates conditions conducive to life .	生命和秘密試驗 , 這是魔法試圖創造出生命的條件 。
in this study then what we did is we obviously gave the children treatment to clear the parasites , and then we tested them again .	在這個研究中 , 我們很明顯地給孩子治療 , 然後我們再次測試它們 。
so we got to spend about an hour together while we waited for the flight , and it was the most magnificent hour .	所以 , 當我們等著飛行時 , 我們花了一小時的時間 , 才是最棒的小時 。
many of our faithbased organizations have tremendous amounts of wealth that can be utilized for social change .	我們許多信仰組織有著巨大的財富 , 對於社會變遷的財富 。
and let's be thankful that we didn't live 300 million years ago when dragonflies were the size of cats .	我們在300萬年前沒有活過300萬年前 , 蜻蜓是貓的大小 。
even though i'd never mentioned her name , she sued me for defamation and invasion of privacy .	儘管我從來沒有提到她名字 , 她對我對隱私和隱私 。
in this digital age where fake news can influence election results , this is very concerning .	在這個數位化的時代 , 假新聞能影響結果 , 這是非常令人驚訝的 。
in elephants or people , it would take centuries for a trait to spread widely enough to matter .	在大象或人身上 , 花了幾世紀的時間 , 才能傳送到一個交通工具 。
that means that all of you who just shook hands are biochemically primed to like and want to help each other .	意思是 , 所有人都把手放在生物學上 , 像這樣做 , 想要幫助彼此 。
now the current goal isn't something like , i want to be president or the best surfer in the world .	目前的目標不是像這樣的 , 我想要保證或世界上最好的資源 。
thanks to the internet , we believe we can get anything we want whenever we want it , delivered to our own doorstep .	感謝網際網路 , 我們相信當我們希望它時 , 我們都能得到任何東西 , 除了我們自己的門口 。
i'm sitting here in new york with michel sidibe he's the director of unaids .	我坐在紐約這裡 , 跟米爾·米爾·麥克·麥克斯 , 他是未受害者的方向 。
you hug your database , you don't want to let it go until you've made a beautiful website for it .	你把你的資料庫放在一起 , 你不想讓它變成一個美麗的網站 。
as your skill increases , you learn to find those tinier spaces , those tinier movements . thanks .	隨著你的技能增加 , 你學會找到那些更小的空間 , 那些小小的運動 。
the guy said , " you know , when you true the wheels , it's going to make the bike so much better . "	那個傢伙說: 「 你知道嗎 ? 當你真的在輪椅時 , 會讓腳踏車變得更好 。 」
in the months following the 2009 presidential election in iran , protests erupted across the country .	在伊朗的2009年 , 在伊朗的選舉中 , 在伊朗 , 抗議在全國各地打敗 。
but we like to joke , in the first few months of all of our children's lives , this is uncle rufus .	但 , 我們喜歡約翰 , 在我們的孩子生活中 , 幾個月內 , 這是難民的難民 。
couldn't do it by conventional genetics , but just scanning it we began to find genes for autism .	無法透過傳統的遺傳學 , 但我們開始尋找自閉症的基因 。
and then they've evolved further to become not just nice to have but essential to have .	然後他們進化了更進一步 , 不再只是為了有必要的 。
for every calorie of food that we consume here in britain today , 10 calories are taken to produce it .	對於我們今天在英國的每一塊食物 , 在英國 , 十個卡路里被用來製造它 。
customer: i'd like a batch of some zombie tracking cookies , thank you .	克里斯:我喜歡一個瘋狂的戰鬥 , 感謝各位 。
so my friends in the bar are faced with the question under the question , not , " how do we sustain a strong connection ? "	所以 , 我的朋友在巴士面臨的問題 , 不是 「 我們如何維持強大的連結 ? 」
i said , " well , tell him that i was asked by this little girl's grandmother to find a family for her . "	我說: 「 嗯 , 告訴他 , 我被這個小女孩的祖母問問 , 找她的家人 。 」
you can make very small changes in gene code and get really different outcomes , even with the same string of letters .	你可以在基因編碼中做出非常小的改變 , 甚至是相同的字母 。
rollercoaster , carousel , rollercoaster , yeah , yeah , yeah , carousel .	屋頂、屋頂、屋頂、屋頂 , 是的 , 是的 , 是的 , 是的 , 是的 , 是的 , 是的 。
prisoner four hears that and knows that she should be looking for an even number of black hats since one was behind her .	監獄四個聽 , 知道她應該在她背後找一個黑帽子 。
you're hearing one presentation after another , often representing a group of people , a tribe , about how they have changed the world .	你在另一方面聽到一個例子 , 通常是代表一個人 , 一個部落 , 關於他們如何改變世界 。
once that structure is developed , once they understand the reason for something , once they understand , " mama ain't here , son .	一旦結構已經發展了 , 一旦他們了解某件事 , 一旦他們了解到 「 mamamat 」 , 不是 。
five months ago , i led a workshop at the largest university hospital in northern europe .	五個月前 , 我在北歐大大學帶了一家工作機會 , 在北歐最大的大學醫院 。
in the learning zone , he did what dr . anders ericsson calls deliberate practice .	在學習區裡 , 他做了什麼 , 叫戲劇劇劇劇劇院 , 叫做 「 辯護心理治療 」 。
wellcompensated managers oversaw the whole thing to make sure it came in on budget and on time .	歡迎的經理管理員在佛洛杉磯和時間中確保它在佛羅里和時間上出現了 。
and yes , like tom said , killing almost half of the creatures that allow us to breathe is a really big deal .	是的 , 像mmm說 , 殺死了一半的生物 , 使我們呼吸是非常大的 。
how does consuming fear 24 hours a day affect the health of our democracy , the health of our free thought ?	該如何消除恐懼24小時 , 影響民主的健康 , 我們的自由思想健康嗎 ?
even middleclass black women still have much worse outcomes than their middleclass white counterparts .	即使是中產階級黑人女性仍然比中產階級的白人標準更糟 。
he has forgotten to turn off his watch , which ticks , like a metal pulse against his wrist .	他已經忘了 , 把他的眼睛打開 , 像一個金屬鋼琴對抗他的翅膀 。
secondly , i think often we are drawn towards characters and protagonists who are likable and human .	第二 , 我認為 , 我們常常在畫角色和抗議者 , 她們是不可能和人類的 。
so if you can have folding and autonomy , you can do that in oneseventh of the space .	所以 , 如果你能在太空中摺疊和自動化 , 你可以在太空中做這件事 。
i'll put it over here , and as i move this away from the source , you'll notice the spiral .	我會把它放到這裡 , 然後當我從土壤移動時 , 你就會注意到精神 。
that's up to you , when you walk through a hall , because that then determines what and how we listen to certain things .	那就跟你說 , 當你走到海灘時 , 因為那時 , 我們會決定什麼 , 我們要如何聽一些事情 。
no reply . like , a huge proportion of them couldn't be bothered after they had just started , they just signed up , to reply .	沒有重覆 , 比如 , 一場很大的進展 , 他們就開始簽署 , 去重複 。
so i decided to leave the forest service and start to work directly on climate change , find a way to think and understand the challenge , and go from there .	所以 , 我決定離開森林服務 , 開始在氣候變遷上工作 , 找到一種方法去思考和了解挑戰 , 從那裡去 。
but when our moment comes to face our fragility , in that ultimate time , it will ask us , " are you agile ? "	但當我們的時刻 , 面對我們的脆弱時 , 會問我們: 「 你是智能嗎 ? 」
and by 0 . 2 of a second , it's equivalently ticklish to the robot that just tickled you without you doing anything .	0.2.2.2.2.2.2秒鐘 , 很快地把機器人綁起來 , 不用你做任何事 。
and this was great , and i saw people having an even deeper emotional reaction to this than the things that i had made in rectangles .	這是很棒的 , 我看到人們有更深的情緒反應 , 比我所做的更深的情緒反應 。
it's not going to happen , you know , in one year , but it's an important , deeply economic and cultural change that happens through children .	它不會發生 , 在一年內 , 但它是非常重要的 , 經濟和文化的改變 。
a nurse in a busy clinic will see 50 to 100 patients in a day , which leaves her just minutes per patient minutes per patient .	一位護士在一天內看到50到100個病人 , 只剩下幾分鐘的時間 。
don't feel too bad about failing the first pop quiz , because everybody fails all of the pop quizzes all of the time .	別覺得失敗了 , 因為每個人都失敗了 , 因為每次都失敗了 。
those things are more political , more contentious than the other ones , so we didn't know until the night before whether it was going to come through .	那些事情是政治 , 比其他人更有意識的 , 所以 , 我們不認識到 , 直到晚上 , 直到晚上 , 會發生 。
we call it there's a better way because i believe there's a better way to get the money you need than panhandling on the corner .	我們稱之為一個更好的方法 , 因為我相信你需要的錢比起角落更適合 。
for me , the issue about aid i don't think that africans need to now go all the way over to the other side and feel bad about aid .	對我來說 , 援助我不認為非洲人不需要走到另一邊 , 感覺很糟糕 。
some of my comrades and i staged another military coup , and this time , against our own head of state and commander .	有些人 , 我收到另一位軍隊 , 而這次 , 反對我們的國家和商人 。
here's a female on the left with some eggs in her tissue , about to release them into the seawater .	左邊有一個雌猩在她的組織裡有一些卵 , 把牠們釋放到海水中 。
so , with that in mind , first of all let me tell you , i'm one of five children . i'm the oldest , the other four are women .	所以 , 首先 , 首先讓我告訴你 , 我是五個孩子 , 我是最老的 , 四個是女人 。
so if humans evolved as runners , if that's our one natural advantage , then why are we so bad at it ?	所以 , 如果人類演化為經營者 , 如果我們是天然優勢 , 那麼 , 我們為什麼很糟糕 ?
so my first foray into the approach came when a 60somethingyearold man appeared before me handcuffed .	所以 , 我的第一個方法是 , 當一位60歲的男孩在我手上出現時 , 我第一次接觸到 。
if you think about it , we pay more attention to knowing who to blame in case we fail , than to creating the conditions to succeed .	如果你想想 , 我們在失敗的案例中付更多注意力去了解誰 , 比創造條件來成功 。
it's about what people's emotions are , what their needs are , what's going on in their private lives , what society needs .	關於人們的情緒是什麼 , 他們所需的需求是什麼 , 在他們的私人生活中 , 社會需要什麼 。
this is what's called i think the technical term might be " delivering compassionate truth bombs . "	這是我認為科技的名字可能是 「 辯論 」 的真相 。
the price of doing science is admitting when you're wrong , but the payoff is the best there is: knowledge and understanding .	科學的價格是 , 當你錯了時 , 但付錢是最好的:知識和理解 。
makers are searching for materials , parts , components , tools , blueprints to make what it is they want to make .	製造者在尋找材料、零件、工具、工具、藍色印刷 , 來製造它們想要做的 。
and they're like , " ok dude , i don't know why you're getting so upset , i want to make a phone call .	他們說: 「 沒錯 , 我不知道為什麼你得到了這麼高的電話 , 我想要打電話 。
perhaps you saw the film , the hollywood film " blood diamond , " the one with leonardo dicaprio .	或許你看到電影 , 萊塢電影叫做 「 血液 」 , 叫做 「 血糖糖糖尿病 」 。
i mean , i can't even imagine what it's going to be like the last day i rodeo . i mean , i'll be alright .	我的意思是 , 我甚至無法想像 , 它會是什麼樣子 。 我是說 , 我是說 , 我很高興 。
now , i don't know about you , but i always feel like i find this wormhole or this interdimensional portal .	我不知道你們 , 但我總是覺得我覺得這隻蟲或這種感興趣的運動 。
i became very ill , drifting in and out of consciousness in between spasms of convulsive vomiting .	我變得很高興 , 把意識從西方移除 , 在多數的衝突之間 。
it's a simple story you tell: " we need to get tough , we needed to get tough , we will have to get tough . "	很簡單的故事是: 「 我們必須去買買笑 , 我們必須去笑 。 」
the protetch gallery recently had a show on ideas for buildings , which had some sort of inventive ideas of buildings .	蛋白質最近有一場在建築物上展示了一場展覽 , 建築物有一些發明的概念 。
and in the artificial semen was a radioopaque substance , such that it would show up on an xray .	在人工學院中 , 是一個輻射物質 , 比如 , 它會在x光上出現 。
i mean , i think that's one of the big learnings out of this dt: this is possible . you know , people can replicate this .	我的意思是 , 我認為這是一個很大的學習之一:這是有可能的 。 人們可以複製這個 。
i really , really tried to use reallife experience while i was getting my degree , and my professors were not having it .	真的 , 我真的試圖用真實的感染經驗 , 當時我也沒用過它 。
you now know , by what’s called a proof by contradiction , that two of the boxes have 8 or more rubies .	你現在知道 , 由矛盾所謂的 「 傳輸 」 , 兩個盒子有8或更多的建設 。
he said that , " we might neglect our future selves because of some failure of belief or imagination . "	他說: 「 我們可能忽略我們的未來 , 因為有些失敗或想像力 。 」
it was right on the heels of the rwandan genocide , and aid money to the region was drying up .	在盧安達大利大屠殺中 , 援助金會被丟棄 。
a problem's higher priority , the bigger , the more easily solvable and the more neglected it is .	問題較高 , 更大 , 更容易使用 , 更容易被忽略 , 更容易被忽略 。
i don't think we've even begun to discover what the basic principles are , but i think we can begin to think about them .	我不認為我們甚至不知道基本原則是什麼 , 但我認為我們能開始思考它們 。
and , of course , the future is looking back 200 years , because next week is the 200th anniversary of darwin's birth .	當然 , 未來是回顧200年 , 因為下週是達爾文的生日 。
in those days , most cultural and public institutions didn't really care to preserve these treasures .	在那天 , 大多數文化和公共機構不在乎這些資源 。
we discovered that literally tons of carbon dioxide were coming out of this deeply buried oceanic plate .	我們發現 , 二氧化碳的二氧化碳從這個深埋在海洋探索中 。
bredius declared van meegeren’s fake the masterpiece of vermeer’s oeuvre .	布魯克斯宣佈了伊斯蘭的魔法 , 反而是海軍的奧秘 。
and there are other sharing economies that we look for merrygorounds , which are found in almost every shantytown .	還有另一個共享的經濟 , 我們尋找商業演算法 , 發現幾乎每隻鯊魚 。
for 18 days , our cameras were broadcasting , live , the voices of the people in tahrir square .	18天 , 我們的攝影是廣播的 , 住在塔里里河的人們聲音 。
in other words , thanks to those pesky laws of physics , when things aren't sustainable , they stop .	換句話說 , 感謝物理定律 , 當物理定律不可持續 , 牠們停止了 。
i've also spent some time surveying audiences in different parts of the world on what they actually guess these numbers to be .	我也花了一些時間在世界各地的各個地方 , 他們猜這些數字是怎麼樣的 。
in mesoamerica , there used to be neurosurgery , and there were these neurosurgeons that used to treat patients .	在墨西亞 , 以前有神經手術 , 還有這些神經外科醫生 , 用來治療病人 。
at the end — you see where this is going — people were asked whether they agreed with the conclusions of the article .	終於 , 大家在哪裡看 , 有人問他們是否同意 , 與文章的結論 。
we have an opportunity to bring in other kinds of lights lights that can allow us to see what we currently don't see .	我們有機會把其他的光線帶進其他的光線 , 讓我們看到我們現在不會看到什麼 。
we're still in the earliest phases of this work , but our results so far are incredibly encouraging .	我們還在工作最早的階段 , 但我們的結果非常鼓勵 。
i'm really afraid , because i think the kinds of changes we can reasonably expect from individuals are going to be clearly not enough .	我很害怕 , 因為我認為我們能夠從個人身上得到的改變 , 很明顯不會足夠 。
it's also related to the way that we subsidize our people , and all the left and right arguments that we have .	它也與我們人民所提到的相似 , 所有左邊的人 , 以及我們所擁有的權利 。
we've observed that the process of art therapy bypasses the speechlanguage issue with the brain .	我們觀察到 , 藝術治療過程的過程 , 藉由大腦的速度來解釋 。
many think the same biology responsible for language is also responsible for other aspects of cognition .	許多人認為語言也對其它認知的認知是相同的 。
there's brands like area that have released campaigns without any photoshop retouching .	這裡有許多類似的區域 , 沒有任何拍攝的照片 。
the governments of the world are going to have to decide that coals need to be made expensive , and these will go ahead .	世界政府的政府必須決定要做出昂貴的需求 , 而這些會走出去 。
but that's what would enable us to preserve the video games for a really long time , and that's what museums do .	但這就是我們能預防電玩遊戲 , 很久以來 , 這是博物館所做的 。
physicists and philosophers have often observed that physics is curiously abstract .	物理學家和哲學家常觀察到物理學是非常吸引的 。
and we can see them repeating themselves throughout history , just with slight variations to reflect the vocabulary of the day .	我們可以看到它們在歷史上不斷複製的變化 , 只要用飛機來反映日常的現象 。
but gender neutrality is much easier as a theoretical endeavor than it is as a practice .	但 , 性別的鄰居是比較簡單的 , 比原始的重點更容易 。
which , i guess , you know , communicates to you that i did not think that one was really worth the price .	這樣 , 我猜 , 你知道的 , 溝通到你 , 我不認為我不是真的值得這個價格 。
and he's looking at something really , truly absurd , which is bottles of evian water on the table .	他在看一些很真實的東西 , 其實是邪惡的水瓶 。
we all know of them , but nevertheless the arabs say , " the dogs may bark , but the caravan moves on . "	我們都知道他們 , 但除非阿拉伯人說: 「 狗市市市市市市市市市市市市市市長 」 。
they have these glowcaps which flash and email you and do cool things to remind you to take your medicine .	他們有這些玻璃和電子郵件 , 來提醒你去醫學 。
and i thought about it and said , " ceos often pay themselves milliondollar bonuses , even when companies are losing a lot of money .	我也想說: 「 ceos經常付上百萬美元的費用 , 即使公司失去了很多錢 。
and the night before my firstyear talk , and the firstyear talk at princeton is a 20minute talk to 20 people .	在我第一次演講前 , 第一天在priceton的第一場演講是20分鐘的演講 。
you've got a disincentive to conserve , because if you don't use your water right , you risk losing your water right .	你有一場災難 , 因為如果你沒有用你的水權 , 你可能會失去你的水權 。
so this is really the story of yin and yang , of the hunter and the prey , at a microscopic level .	所以 , 這是黃色和黃色的故事 , 獵物和獵物和獵物的故事 。
and i found pretty quickly that i wasn't alone: it turns out that over 80 percent of the people around don't enjoy their work .	我發現我不孤獨:事實證明 , 超過80%的人不享受他們的工作 。
the first step to make a girl a ghost is to make her body disappear , to pretend that she doesn't have a body .	第一個步驟是讓她身體失望 , 來防止她身體失望 , 假設她沒有身體 。
so there's different categorizations of meals eaten outside empty train stations , empty gas stations .	所以 , 墨西哥的餐廳吃了不同的餐廳 , 空氣儲存了空氣壓力 。
these are the very smart , revolutionary bits about the iphone , and they're all governmentfunded .	這些是非常聰明、革命、革命的議題 , 都是政府所受的 。
john krauss was like , i'm not going to copy and paste this data . i'm going to write a program .	約翰克拉克斯說 , 我不會做這些資料 , 我就要寫一個程式 。
and when we open our hearts to the opportunities , the opportunities invite us to do something , and that is the third .	當我們打開我們的心胸 , 機會邀請我們做些什麼 , 那就是第三個 。
okay , now , 16 kilometers , eight kilometers this is roughly an airline altitude .	好吧 , 現在 , 16公里 , 8公里大約是空氣的溫度 。
we need to build these pillars within our families and our institutions to help people become their best selves .	我們必須在家庭和機構建立這些柱子 , 協助人們成為最棒的自己 。
that's what science offers us . it offers the possibility to step on uncertainty through the process of play , right ?	這是科學者的責任 , 它會從玩樂的過程中走到不確定的過程中 , 對吧 ?
i want to be a great parent , and i will not sacrifice them on the altar of great accomplishment . "	我想要成為一個很棒的父母 , 我不會把他們放在一個偉大的成就上 。 」
bell labs was a place with an open , collaborative environment , and was able to attract top talent from around the world .	貝爾實驗室是一個開放、合作環境的地方 , 可以從世界各地的角度吸引到最高的財富 。
we took all of that data , and plugged it into a generativedesign ai we call " dreamcatcher . "	我們把這些資料拿到一個普通的原始人工智慧 , 我們稱之為 「 夢想者 」 。
so i went back to the office , and i told mr . ross , " they won't let me make an application . "	所以 , 我回到辦公室 , 我告訴mr.羅斯: 「 他們不能讓我做一個應用程式 。 」
if innovation is less powerful , invents less great , wonderful things , then growth is going to be even lower than half of history .	如果創新比較強大 , 發明較少 , 很棒的事物 , 那麼 , 成長會比歷史的一半 。
but my husband jon and i spend a lot of time thinking and creating visions of different futures in our studio .	但 , 我的丈夫 , 我花了很多時間思考和創造出不同的未來 。
so there you have justice scalia taking on the aristotelian premise of the majority's opinion .	所以 , 你有義大利亞在阿拉伯的南極洲總統 。
and it's important to note that it's not just the stars who are benefiting: because you can see the best , everyone can learn .	注意到 , 不只是有益的恆星 , 因為你可以看到最棒的 , 每個人都能學習 。
all over chicago in every kindergarten class in the city , every teacher is saying the same words in the same way on the same day .	所有的芝加哥都在城市裡 , 每一位老師都說同樣的話 , 每天都說同樣的話 。
and i'm angry , too , at the climate deniers who are stealing the future from our children and grandchildren .	我也很生氣 , 在氣候障礙中 , 在我們的孩子和孫子的未來 。
but for many years , until the late 1990s , china had an infrastructure disadvantage visavis india .	但 , 在1990年代末期 , 中國有一種基礎的病毒病毒病毒病毒 。
but i don't want you to think it was a cakewalk , that america opened its arms wide and welcomed me .	但 , 我不想你們認為這是肯定的 , 美國開放了它的手臂 , 歡迎我 。
so these projects are largescale reconfigurable robots 8 ft . , 12 ft . long proteins .	所以這些計畫是大規模規模規模規模規模的機器人 , 8公尺 , 12個蛋白質 。
actually , below that yellow sign i wish they hadn't wiped that , because there was " cocacola " there .	實際上 , 我希望他們沒有被視為 「 逃離 」 , 因為那裡有 「 逃離 」 。
one out of three people sitting in this audience will be diagnosed with some type of cancer , and one out of four will die because of it .	其中有三個人坐在座的觀眾會被診斷出癌症 , 其中一個會死於四種癌症 。
so , he takes it to some water . he's about to clean , but then his awareness focuses on the maggots .	所以 , 他把水帶到一些水中 , 他是要乾淨的 , 但他意識到 , 把焦點放在大腸上 。
this november , on my ballot , there are literally over 100 different people and referenda for me to make decisions about .	這位非發明家 , 在我的腳上 , 幾乎有超過一百種不同的人 , 請我做決定 。
look , my criticism of the european union and the eurozone comes from a person who lives and breathes europe .	看 , 我的歐盟和歐盟主義的批評 , 來自一個生活和呼吸歐洲的人 。
and astrolabes return us to this subtle sense of how things all fit together , and also how we connect to the world .	伊拉斯蘭回來 , 我們回到這個地方 , 了解事物如何整合在一起 , 我們如何連結到世界 。
so our engineering students went to work on it and with some very simple changes , they were able to triple the throughput of this device .	所以 , 我們的工程學生去工作 , 和一些非常簡單的改變 , 他們可以試試試試這個裝置 。
well , making and testing models of the universe is , for me , the best way i have of enjoying and appreciating the universe .	嗯 , 創造和測試宇宙的模型 , 對我來說 , 最棒的方法是 , 我有享受宇宙 。
today i want to talk about the meaning of words , how we define them and how they , almost as revenge , define us .	今天我要談談論字詞的意義 , 我們如何定義它們 , 幾乎是被重新定義、定義我們 。
what you want is just the right amount , and planets , it turns out , are just right , because they're close to stars , but not too close .	你所想的是對的、行星 , 結果是對的 , 因為它們是靠近恆星 , 但不太靠近 。
so there's some tension here between trying to get the most money but trying to goad the other player into giving you more .	所以 , 這裡有很大的意見 , 試圖拿到最多錢 , 但試圖讓其他人更加加加加加進你 。
only half of the developing countries have systematic learning assessment at primary school , and even less so at lower secondary school .	只有一半的開發國家有系統性的學習 , 在原始學校中 , 甚至較低的第二個學校 。
a confession: i am an archaeologist and a museum curator , but a paradoxical one .	一位專業者:我是一位聰明主義者、博物館、博物館、博物館 , 卻是矛盾的 。
so here's rhex with paddles , now converted into an incredibly maneuverable swimming robot .	所以 , 這裡有padled , 現在就轉變成一個很棒的動作機器人 。
and this is not good news about the city of detroit , but this is the news and the story that detroiters intend to change .	這並不好消息 , 但這是摧毀毀的新城市 , 也不是壞消息 。
and so i convinced myself that i could do more change on a larger scale if i had a prestigious law degree .	所以 , 我相信自己 , 我能在一個更大的法則上做更多的改變 , 如果我有偏好法律 。
so another thing the robot can do is it remembers pieces of trajectory that it learns or is preprogrammed .	另一件事是 , 機器人可以記住它學習或被預防的軌跡 。
my parents moved from libya , north africa , to canada in the early 1980s , and i am the middle child of 11 children .	我的父母從liba搬到北非 , 在1980年代早期 , 我是11個孩子的中間 。
a lot of these images you're seeing are coming from my youtube channel , " beleaf in fatherhood . "	很多圖像都來自我youtubeelelelelelel , 叫做 「 貝貝爾 」 。
just as a reminder , you walk around normally , if you're not diabetic , with a glucose of around 90 .	正常地 , 你正常走路 , 如果你沒有糖尿 , 只要在90年代的glugggdp 。
one natural idea is that the deepest aspects of human thought our ability to imagine , to be conscious , to dream have always been the same .	一個自然的想法是 , 人類認為我們的能力 , 能想像我們的能力 , 去想像 , 夢想永遠是一樣的 。
but even if we did , it wouldn't really matter , because we couldn't one by one place millions of particles together to build a technology .	但即使我們這麼做 , 它不會很重要 , 因為我們不能透過一百萬個粒子一起建立一個科技 。
we have fading memories of that provisional temple , erected each time an adult sat down .	我們有一系列的視覺望遠鏡 , 每次偵測到成人坐下來 。
this masks their scent from predators and protects them from parasites , so they can sleep soundly .	這隻雄猩從掠食者和保護牠們 , 來保護牠們 , 所以牠們可以釋放聲音 。
or this ad that i read in the new york times: " wearing a fine watch speaks loudly of your rank in society .	或是我在紐約時報讀到的這個d: 「 穿著一座美麗的看法 , 你在社會上說話 。
and the white woman said this is going to sound very anachronistic now the white woman said , " all women face the same oppression as women .	白人女性說 , 這將會聽起來很諷刺 , 白人女性說: 「 所有的女性面臨同樣的壓迫 。
ready ? in . and out . that air that you just exhaled , you enriched a hundred times in carbon dioxide .	準備好了嗎 ? 除了你剛剛經歷過的空氣 , 你在二氧化碳排放了一百次 。
a musician who took time from his life to teach me , a sophomore , a freshman at suny buffalo .	一位音樂家 , 他從他人生到教我、博物館、陽光泡沫的音樂家 。
i had so many examples i have so many instances like this , when i'm writing a story , and i cannot explain it .	我有很多例子 , 當我寫一個故事時 , 我無法解釋它 。
their presence in the consultation suite is a result of the slings and arrows of outrageous fortune .	他們的預防 , 儘管是貧民窟的結果 , 會帶來很大的幸福 。
energy is particularly concentrated at the steep chemical gradients of hydrothermal vents .	能量特別是在氫氣的化學物質中 , 能量特別是氫氣 。
now , the earth naturally removes co2 from the air by seawater , soils , plants and even rocks .	現在 , 地球自然從海水中移除二氧化碳 , 土壤、土壤、植物 , 甚至火箭 。
you know , as immigrant , i would speak chinese to them , and they would always answer me back in english .	你知道 , 身為移民 , 我會說中國人 , 他們總是回答我 , 英文 。
and i came back to a viral post and people being like , " oh my god , i'm so glad somebody finally said this . "	我回到一個村莊 , 說: 「 噢 , 我的天啊 , 我很高興有人說過這個 。 」
a proper poor economy where so many are proper poor , but while their needs are ignored the money goes to big wars .	一個貧窮的經濟 , 這麼多是貧窮的經濟 , 但當他們需要錢被忽略大戰爭 。
and i chose two people to be , and i asked them to send me descriptions of how to act as them on facebook .	我選擇兩個人 , 去做 , 我要求他們把我送到臉書上 。
so the challenge for the sdgs is to try and sweep all these dots across to the right , to 100 by 2030 .	所以 , dg的挑戰是試圖把這些點放在右邊 , 到2030年 , 到2030年 。
i'm a voracious reader , a reader who deals with ian mcewan down to stephanie meyer .	我是一位很棒的讀者 , 一位讀者 , 一位讀者 , 跟史蒂芬·麥克斯 。
and i can , but i'll give you just , maybe one , and depending on time i may give you two examples who we work with .	我可以給各位看 , 但 , 或許有一次 , 我可能會給你們兩個例子 。
for example , what value is being broadcasted when we spend more time smiling at our phone than smiling with other people ?	舉個例子 , 價值在我們手機上花更多時間跟其他人一起玩笑 ?
when he walks onto the floor of the american exchange at 9:30 in the morning , time stops for him .	當他在九十九歲時 , 他走到美國外面 , 早上九點:30年代早上 , 時間停止他 。
