maybe you've thought about them , too .	或許你認為 , 太多了 。
apparently , an exboyfriend of carol's from california had found her in texas and was following her around .	顯然 , 一輛汽車是來自墨西哥州 , 發現她在墨西哥和她周圍 。
and of course , in netflix and amazon , it's in the background , making those recommendations .	當然 , 在鄰居、阿拉伯和阿拉伯 , 它在背景 , 創造這些社區 。
and yet at the same time , trust in institutions banks , governments and even churches is collapsing .	然而 , 同時 , 政府和政府的信任 , 政府和中國人都失敗了 。
the problem , ladies and gentlemen , is by then , this virus , well known now as ebola , had spread too far .	問題是 , 女士和女士 , 被稱為 「 阿拉拉拉 」 的 「 嗯 , 太遠了 。
a load cell measures forces , and this is actually a piezoelectronic load cell that has a little crystal in it .	細胞的量量量量量量量量 , 實際上有一塊小的細胞 。
if you ever are feeling lonely , get a new york times column , because you will get hundreds and hundreds and hundreds of emails .	如果你覺得自己是紐約市 , 得到紐約時報告 , 因為你會得到百分之百、百分之百 。
the first 10 miles of the run went pretty quickly , as i was so excited to finally pass people with my three wheels to their two feet .	最快的10英哩 , 我很興奮 , 我很興奮 , 終於有三英呎 。
our research tells politicians at what noise level they can expect a certain health effect , and that helps inform better noise policy .	我們的研究告訴政治人 , 他們在沒有預期的效果 , 幫助他們更好的效果 。
you see , we have to come to understand that less value , property and objectification is the foundation and the violence can't happen without it .	你得了解 , 我們必須了解價值觀和物品的價值是發現和暴力的 。
this artist's impression turned into reality when a parachute landed on titan , saturn's giant moon .	這藝術家的表演變成現實的現實 。
so if we all take only what we need , then we can begin to share the rest , we can begin to celebrate , we can begin to restore .	所以如果我們只需要什麼 , 然後我們開始分享彼此 , 我們就能開始和彼此分享 。
flint's water infrastructure the complex network of underground pipes has been severely damaged .	海底的水流在海底下的複雜網絡 , 非常感興趣 。
she told me and taught me that true beauty comes from within and that validation and self worth must also come from within .	她告訴我 , 真是 , 真正的自閉症和自殺 。
she lived to a hundred , even then . all along it was the sadness , the squalor , but i never , until now loved her again .	她生活在百分之百 , 甚至是悲傷的 , 但我從來沒有愛她 。
one of science's weaknesses is that it's done by people , and we bring a lot of baggage along with us when we investigate things .	科學是 , 我們對人工智慧的其中之一 , 我們把很多細菌交給我們很多細菌 。
we could persuade her to take a train , still a lot more efficient than a car , but that might be a lifestyle change .	我們能把她帶到訓練訓練 , 仍然有更多的效率 。
today , more than 100 , 000 people in all 50 states in thousands of cities and towns across america have recorded storycorps interviews .	現今 , 超過100萬人在美國各地的城市記錄 。
so , this could be smartly adapted , day to day , programmed by my physician or cardiologist .	所以 , 這可能是很適應的 , 今天 , 為我的物理學家 。
they took the guard , they put him on the floor , they beat him up in front of me , tied him , dragged him away .	他們把槍枝放上 , 他們把他放在我前面 。
there were big health innovation funds launched earlier this year in this country , as well as a public service innovation lab .	今年 , 在這個國家中有最大的健康服務 , 如今 , 作為公共服務服務 。
evelyn forget discovered that the people in dauphin had not only become richer but also smarter and healthier .	畢竟發現 , 人們在危險中發現 , 人們不只會變得更聰明、健康和健康 。
if i could get waterhouse to be a nocarbon restaurant that is consuming no gas to start with , that would be great .	如果我能得到水館的水館 , 卻沒有氣體 。
but it raises the question: are we just trying to hide away these extra dimensions , or do they tell us something about the world ?	但 , 問題是:我們只是試著把這些視為世界各地 , 或者他們告訴我們什麼 ?
and if that wasn’t enough , he assumed the consul position twice more to promote his grandchildren .	如果這不是夠夠的 , 他把他的祖母放棄他的祖母 。
of course no accident is going to look like this ; no accident has two or three options where everybody dies somehow .	當然 , 除非科學家會看起來像這樣 ; 沒有三種選擇 , 只有三種選擇 。
pump water meant irrigation , a defense against hunger , which we were experiencing by that time .	水的意思是 , 我指的是 , 反對對抗飢餓 , 我們很興奮 。
i needed to figure out how to eat like a normal human being , since i'd been eating through a tube in my chest and through my veins .	我必須想想知道 , 人類是正常的 , 從我最喜歡的腫瘤 。
there is a fellow tedster who spoke two years ago , jonathan haidt , who defined his work into three different levels .	兩年前 , 他花了兩年前花了兩年前 , 喬治他工作了他的工作 。
and if i said , " no , " she'd assault me again , and if i said , " yes , " she'd leave me alone .	如果我說: 「 不 , 她再次說 , 她再次說: 「 啊 , 她離開了我 。 」
not just in britain and america , but in france and in hungary and brazil and myanmar and new zealand .	不只是在英國和美國 , 但在巴西和巴西和巴西和巴西 。
because in order to be stable in cells , the two strands of a dna double helix have to form base pairs .	因為細胞在細胞中 , 兩種蛋白質的dna , 兩種蛋白質有形狀 。
second , there was the social conservatives who believed in religious liberty , prolife , prayer in schools .	第二 , 社會有社會的創新 。
so keep looking up , marvel at the ephemeral beauty , and always remember to live life with your head in the clouds .	繼續看 , 火星的火星是自閉症的 , 總是記得生活在雲層 。
no meetings with city officials , no community buyin , just let color rule in my desire to paint different pictures about the south side .	不見見到城市 , 沒有人買顏色 , 不論我能畫出南方的圖案 。
and also a reduction in energy requirements in buildings by an outstanding 15 percent , because you need less fresh air .	同時 , 能源需要減少15%的能源需求 , 因為你需要更多的空氣 。
it wasn't mine before i was born , it's not going to be mine after i die , i'm just here for 80 years and then that's it .	在我出生之前 , 我就不會在我死後 , 我只是在我死後 , 然後我剛剛剛剛剛好了 。
pores like these conduct electrical current and are responsible for all the communication in the nervous system .	像這些混合的電廠一樣的反應 , 全部的溝通 。
but abraham lincoln was elected president , and then he passed the emancipation proclamation , and now they're free .	但 , 阿拉伯特蘭教教教授是軍事 , 後來他接到伊斯蘭教授 , 他們現在就自由自由 。
we built an applicationprogramming interface , which basically means that programmers can write software that interacts with twitter .	我們建立了一個應用應用程式 , 基本上 , 基本上 , 意思是 , 程式可以寫軟體的軟體 。
one of the interesting things , of course , is the combination of that raw hand on the instrument and technology , and what he said about listening to our young people .	有趣的是 , 科技和科技的組合之一是 , 科技和科技 , 他說的是聆聽我們的年輕人 。
but it turns out , when you look overall at what people regret in life , you know what , our financial decisions don't even rank .	但 , 結果 , 當你看到人們在生命中 , 你知道什麼 , 我們的財務決定是 , 我們的財務決定不奇怪 。
so the electromagnetic and weak forces are described by this pattern of particle charges in twodimensional space .	電力和弱力的電力 , 我們在兩種粒子的粒子 。
recognition seemed to come to those who prioritized novel and sculptural forms , like ribbons , or . . .	宗教似乎似乎被視為誰被視為 「 無論 」 的形式 , 像泡一樣 。
but then , is northern ireland a unique example , or does this kind of explanation only hold more generally in democratic and developed countries ?	但 , 北方是北非的國家 , 或這類型的形式 , 只剩下更多的國家呢 ?
hands on our hearts , our foreheads touching , as we communicated through movement and music , making sense through nonsense .	在我們的心臟上 , 我們的手術 , 我們對音樂和音樂的溝通 , 使我們溝通 。
most spiders use copious amounts of silk , and silk is essential to their survival and reproduction .	大部分的蜘蛛使用量量量 , 石油是牠們的生存 。
the mole . chemists use the term mole to refer to the quantities that are at the magnitude of 602 sextillion .	分子 , 化學學家使用 「 分子 」 的 「 量子 」 的 「 性別 」 。
and in the mountain range are all of the ancient cities of that region , so jerusalem , bethlehem , hebron .	在月球中 , 所有城市都都市的城市 , 所以猶太太人 , 猶太人 , 羅斯 。
they are surrounded by vertical , vertiginous rock walls with silvery waterfalls that are lost in the forest .	牠們在河流中 , 河流的岩石 , 非常熟悉的牆 。
of course , everyone who i spoke to about my latest endeavor thought that i was mad ; however , i know that this is something that i can help change .	當然 , 我花了我花了最愛的時刻 , 我覺得我是數學 。
if you figured out how to change a stem cell into a heart cell , that hasn't got any way of telling you how to change a stem cell into a brain cell .	如果你想出如何改變心臟細胞如何改變細胞的細胞 , 不是告訴你如何改變細胞 。
above all , prophets say submitting to nature's restraints leads to a freer , more democratic , healthier way of life .	所有人都說 , 哲學會導致自由、更民主、更民主、健康、健康、健康方式 。
that's pure ignorance , and that ignorance has created a world that doesn't understand depression , that doesn't understand mental health .	這是我認知的 , 我不了解到憂鬱症 , 這世界沒有了解憂鬱症 。
and also , as you look away from the bridge , there's a divot on the lefthand side of the bank , and the river narrows .	同時 , 當你從布朗的左邊 , 左邊的左邊 , 左邊有一塊塊塊塊塊 。
i'm going to count to three and when i finish , i'm going to ask every single one of you to let out your very best fangirl scream .	我要把三分分分分分為三分之一 , 我要問每個人最好的鳥類 。
so we should be suspicious about the same sort of overblown claims of damage to national security from these kind of officials .	所以 , 我們應該很意識到 , 同時 , 國家的危險是來自各式各地的國家 。
the key to these acrobatic maneuvers is algorithms , designed with the help of mathematical models and control theory .	關鍵的關鍵是 , 演算法是演算法的 , 設計了數學模型和控制模型 。
but this method of enhancing perception it need not be disruptive , and it doesn't necessitate an overhaul in looking .	但這方法的確是 , 它不需要分辨它 , 而不是必要的 。
and yet , despite all these differences , they connect with you and they trust you enough to cooperate with you in achieving a shared goal .	然而 , 儘管這些差異的差異 , 他們與你一起合作 。
but the maize god emerged after three months in the place of new beginnings– the eastern cave known as seven water place– bringing food once again to earth .	但三個月後 , 新英雄在新開始 , 四個月後 , 叫做 「 水 」 的食物 , 一旦我們再再再再再次了解食物的食物 。
turkey has never been colonized , so it remained as an independent nation after the fall of the ottoman empire .	腫瘤從未被廢除了 , 牠在沙漠之後 , 被迫除了沙漠的核心 。
and when we reached a high valley , i surprised them with the news that there was no hut or hotel booked for the night .	當我們進入高度高階段時 , 我驚訝他們在晚餐桌上 , 沒有人在晚餐 。
and by protecting shorelines and giving us food to eat and supporting tourism , they will still be worth billions and billions of dollars a year .	透過保護網際網站 , 提供我們食物 , 支持我們食物 , 它們仍然值得花十億億美元 。
and they do the opposite of the molecule i told you about before , with the blue light activator , channelrhodopsin .	牠們跟我說的分子一樣 , 與藍色的反應一樣 , 用藍色的動作 。
so what i'm seeking is a new way of talking about this all together , which is grounded in the lived experiences and the hope of the people on the front lines .	我看到這一切是關於這一切的新方式 , 希望人們在前面的經驗 , 希望人們在前面的前面 。
i taped my aunt . i taped my aunt singing a song in russian from the you know , could we have it for a second ?	我把我的幸運給我 , 我把我的幸運給你 , 來自你知道的 , 我們有機會嗎 ?
so using the supercharged attention from step one , we create a highresolution perception into the cognitive and emotive processes .	所以 , 我們用超級注意力的注意力 , 我們創造了高度的工具 。
in 1965 , the baltimore colts put a wristband on their quarterback to allow him to call plays quicker .	在1965年 , 二氧化碳排放 , 把他平等的電池 , 讓他打電話 。
understanding these historical connections not only helped us to spell " doubt , " but also to understand the meaning of these more sophisticated words .	了解這些歷史的連結並不只幫助我們談論 「 db 」 的意義 。
for most africans today , where you live , or where you were born , and the circumstances under which you were born , determine the rest of your life .	現今 , 非洲 , 你生活在哪裡 , 或者你出生的生命 。
so let me take you to the andes mountains in chile , 500 kilometers , 300 miles northeast of santiago .	所以 , 讓我把你帶到芝加哥 , 000英里 , 三百英里的北里 。
i could feel my deepest intention , what matters most to me , that human connection that can happen in a space where there's no resisting or controlling .	我能感受到我的最深處 , 最重要的是 , 人類之間的連結 。
in those papers , we showed that if you reduce the price of something for , let's say , 10 cents to one cent , nothing much happens .	在這些紙上 , 我們給你們看一些東西 , 咱們說:100000000000年 , 沒發生 。
when we work together to develop more diverse and inclusive teams , data shows we will be more innovative , more productive and more profitable .	當我們合作合作合作更多的分析團隊 , 資料顯示我們會更有利益、更多的產品 。
you know that what you need to do is possible to do , even though difficult , and sense of time disappears , you forget yourself , you feel part of something larger .	你必須知道你需要做的是有可能做的事 , 即使是很難做的事 , 你覺得自己是很大的 。
some people think about a dark energy that changes with time , or whether the properties of the dark energy are different depending on where you look on the sky .	有些人認為 「 暗能量 」 的能量 , 或者 , 不論你在哪裡 , 看看黑暗的樣子 。
there are rich lesters , poor lesters , black lesters , white lesters , not many women lesters , but put that to the side for one second .	黑洞是貧窮、黑人、黑人、白人、白人、白人、白人 , 不要把第二邊 。
that involved using plantations and imported slave labor in the caribbean and on islands off the coast of africa .	在汽車上 , 創新和改造了我們在汽車上 , 美國的農場 。
individuals have managed to overcome the repressive restrictions in those regimes by recording their environment and telling their own stories on the internet .	每個人都有管理的壓力 , 告訴他們他們他們自己在網路上 , 並告訴他們自己自己的故事 。
this year this year , we opened a freestanding specialty clinic , called proact , for those suffering from substance use disorder .	今年 , 我們打開了一個自由的專案 , 叫做 「 特質 」  , 的成功 。
so what i like to call " the showerhead team " developed a small waterflow regulator that can be fitted into existing showerheads .	我喜歡稱 「 展示 」 的團隊發展出一個小的水流 , 可以把它放進來 。
whoever you are , whatever you're going through , in whatever way you might be going through it , just know this: in order to heal it , you have to feel it .	然而 , 誰 , 你要透過它來到它 , 不論你會感受到什麼 , 你必須感受到它的感覺 。
about 10 years ago , mr . tronchetti provera had ownership and control in a small company , which had ownership and control in a bigger company .	大約10年前 , 阿拉伯特·卡拉斯有自己的船 , 控制了一個小公司和控制公司 。
we love the idea that words , when pronounced , are little more than pure information , but they evoke physical action in the real world that helps us do work .	我們喜歡這個字詞 , 當進進步時 , 比資訊更少 。
because just the existence of these galaxies tells us that dark matter can't be moving very fast , and not much can be happening when it runs into normal matter .	因為這些星系的存在存在存在我們無法移動的暗物質 。
and she has no discretionary income to improve her family's way of living , for emergencies , or for investing into growing her business .	她沒有討論她家人的生活方式 , 或投資她的家人的生活方式 。
but whenever you've got really new technology , it generally takes about three major versions in order to make it a compelling massmarket product .	但當你有新科技時 , 基因會把三種大量的大量 , 才能讓它產生更大的產品 。
as a parent , my mother worked very hard , combining farming , petty trading and taking care of my siblings and me .	身為一個公寓 , 我的母親工作非常困難 , 等待我妹妹妹和照顧 。
now , compare that with spotify ; if you want to pick something to listen to , you're browsing through a catalog of 30 million songs .	相同 , 與注意力相同 , 如果你想要聽一些東西 。
if the ancient greeks had found out about seasons in australia , they could have easily varied their myth to predict that .	如果一個古老的古希臘人在澳洲中找到了什麼樣子 。
these moons , which are not in what we call a traditional habitable zone , that are out in the solar system , have liquid water .	這些分子並不是我們稱之為 「 傳統 」 的 「 太陽系 」 的 「 太陽系 」 系統需要水 。
all this goes double for lgbtqi women's sexuality , which has been hated and erased in specific ways .	這一切都被視為女性性別的性別 。
this is the role that ideas play in shaping us as human beings , and this is why idea technology may be the most profoundly important technology that science gives us .	這是人類的角色 , 在人類身上的角色 , 這是為什麼科技最重要的科技 。
and joe williams came up to me and he put his hand on my shoulder and he said , " god's picked you , man , to do this work .	約翰會來到我 , 他把手放在我的手上 , 他說: 「 天啊 ! 」
a classic study by psychologist peter wason gives you a set of three numbers and asks you to think of the rule that generated them .	心理學家研究研究的課題是 , 給你一個三個數字 。
one of the things i should probably tell you is , i worked for the discovery channel early in my career , and that sort of warped my framework .	我最應該告訴你們的是 , 我在職業早期的發現 , 有點暖化 。
so this combination has given us lower cost , higher performance and higher efficiency electronics that we all enjoy today .	所以這組合給我們低效率 , 高效率和高效率 。
because at first , i'd be so excited i would blurt out , " the dodgers won ! " or , " the dodgers lost ! "	因為第一 , 我很興奮 , 我很興奮 ! 」
and when my father built green school in bali , he chose bamboo for all of the buildings on campus , because he saw it as a promise .	我父親建立綠色學校的綠學校 , 他選擇所有建築的建築 , 因為他看到一棟建築 。
and what looks like two big heaps of leaves , is actually two single leaves that get shredded up by the harsh desert conditions over time .	看起來就像剩兩大大大小塊塊塊塊塊 , 只剩下兩條條條件 。
it's one of the best known of these new marketplaces where a donor can go straight into a classroom and connect with what a teacher says they need .	最重要的是 , 這些新市場最佳的名字 , 可以把老師放到教室裡 , 跟老師說他們需要什麼 。
if there is publication bias , if small negative trials have gone missing in action , you can see it on one of these graphs .	如果有公共衛生 , 如果小小小小小小小小小組 , 你可以看到它的圖片 。
and then we did a series of calculations , and what we were able to show is that these mantis shrimp have to have a spring .	然後我們做了一系列的計算機 , 我們能展示出這些人 , 我們能夠展示這些人 。
and then , in fact , these people were embedded in other sorts of relationships: marriage and spousal and friendship and other sorts of ties .	事實上 , 這些人在其他關係中被綁在其他關係:火星和朋友和其他朋友 。
so what happened now is , when the watercolor was flowing into the structure , the watercolors do not mix with the ferrofluid .	所以 , 水資源是 , 當水流流流流到結構時 , 水池不會用氧化碳 。
or something a little bit more technical perhaps , a smartwatch that would alert you when you're infected with malaria .	或者有更多的技術 , 或許你在瘧疾時 , 你會發現 , 當你在瘧疾時 , 會產生瘧疾的瘧疾 。
and this time , my wish was not to photograph anymore just one animal that i had photographed all my life: us .	這個時候 , 我的妻子並不是要拍攝攝攝攝影像 , 我拍攝了我的生命 。
you have all these points of interest that you want to get to: your home , your work , restaurants , a couple of starbucks on every block .	你有興趣的興趣:你想要得到你的家 。
i'd take all the time to get to the store , i'd check out , i'd come back home , i'd start to unbox it .	我把所有時間都拿到店店 , 我回家 , 我開始回家 , 我開始回家 。
so for this reason , many refer to the false confessions we actually do know about as the tip of a much larger iceberg .	所以 , 許多原因是 , 許多人會為我們所做的事 , 我們真的知道 , 像我所做的事 。
this is by far the largest contribution to reduce greenhouse gas emissions , until today , as a positive action .	目前 , 農業的農業 , 直到今天 , 直到今天 , 直到今日 , 直到今日 。
and then in kenya , what we did was addressing the issue of ethnicity , which is a poison in a lot of places in africa .	在肯亞 , 我們做了什麼 , 我們在非洲做些問題 。
i'm one of the tiny handful of people who gets badly bent out of shape by the bad spacing of the t and the e that you see there .	我有一個小小的手臂 , 有些人會很糟糕的形狀 。
i hoped that if i armed myself with the knowledge of romantic love , i might never have to feel as terrible and lonely as i did then .	我希望如果我把自己拿起來 , 我從來沒有感受到的知識 , 我永遠永遠不會覺得自己 。
it was the first time the traditional news was usurped by the internet for a major news story a click that reverberated around the world .	它是網際網際新聞報導 , 是我們從網際世界各地的新故事 。
the government specifically targeted young people , setting up institutions to regulate their behavior and police their thoughts .	政府對年輕人來說 , 建立了他們的行為 , 設定他們的行為和政策 。
the september 11th attacks left over 3 , 000 dead in the worst terrorist attack in u . s . history .	聯合國11月11月11月 , 三千萬萬名的恐怖攻擊 。
so with gardening , i see an opportunity where we can train these kids to take over their communities , to have a sustainable life .	所以 , 我看到一個機會 , 我看到一個機會 , 我們能訓練這些孩子的社區 。
if you're hiring a data analyst , give them a spreadsheet of historical data and ask them for their key insights .	如果你被視為數據數據 , 給予他們歷史的關鍵資料 , 並問他們關鍵資料 。
ted halstead: so i understand that many are very pessimistic about what's happening in the united states with president trump .	tedhh:所以我了解 , 許多非常重要的是 , 在美國和美國的總統 。
because windows and files have a position in the real space , selecting them is as easy as grabbing a book off your shelf .	因為冬天空和小小粒子在真實的空間中 , 把它們放起來 。
i think one reason open source works so well in code is that at the end of the day , code tends to be somewhat black and white .	我覺得一個開放的開放很開心心心心 , 同時 , 白天 , 白人和白人 。
and after the berlin wall fell , the navy made these systems available to whale bioacousticians to see what they could hear .	在柏林的牆壁之後 , 奈米製造了這些系統 , 可以看見它們能聽到什麼 。
but i get a lot of toilets , and so you just dispatch a toilet with a hammer , and then you have lumpy tiles .	但 , 我得到很多錢 , 所以 , 你只是在哈哈頓 , 然後你有幸運 , 然後你有幸運 。
there was one kid in a class who was bigger than the rest because he'd been held back , been through the foster care system , seen his mom get killed .	有一位孩子在教室裡 , 比他說 , 他被綁回了 , 他被診斷了他的媽媽 。
next step , we go and actually build some kind of test models and actually test them , you know , in the lab at jpl , in what we call our mars yard .	下一步 , 我們去建造一些測試模型 , 實際上 , 你知道 , 在實驗室裡 , 我們稱它為我們為我們的婚姻 。
on wednesday , david christian explained to us what a tiny instant the human race represents in the timespan of the universe .	昨天 , 丹尼克克克克斯解釋我們在宇宙中所代表的一小小形 。
in partnership with public radio station wnyc here in new york , we asked women to tell us the prices of their mammograms .	在紐約和公共戰場的一部分 , 我們邀請我們告訴我們 , 女性 , 我們要告訴我們她們她們她們的魔法 。
so at 2:38pm on monday , women in iceland left work , because that's when they had earned their day's salary .	所以23年 , 63歲的女性 , 我離開工作時 , 因為當他們早早早早早就開始了他們的日子 。
we like the light that comes into the room , but in the middle of summer , all that heat is coming into the room that we're trying to keep cool .	我們喜歡這個房間 , 但在房間裡的中間裡 , 所有他都想把房子放到房間 。
and then two years into the company's life , the federal government issued a proposal to build the first ever cloud database for medicaid .	第二年 , 公司生活在公司的生活中 , 女性的問題是 , 首先 , 建立了我第一次研究的資料 。
in josh's case , it's with animals , so this is josh talking with his mom sarah at grand central nine years ago .	在jooooo的例子中 , 這是他和他的媽談話 。
electricity: i was asked by a head of one of the nasa centers if you could ever take chemical energy and turn that into electrical energy .	電力:我被問到一個奈米中心之一 , 如果你可以拿到電子中心 , 轉變成電池 。
over time , though , more orchid species have formed than died out , and orchids are some of the most diverse flowering plants .	隨著時間 , 生物種種種種種種種種類 , 或建築物種是最多樣的植物 。
there are just so many examples , the horesemeat scandal in europe , the italian mafia , they've used these companies for decades .	歐洲有許多例子 , 美國人在歐洲 , 他們用這些公司來使用這些公司 。
and he goes all around the country taking pictures of himself , and you can see here he's got zig's indian reservation .	他走過全國的圖片 , 你可以看到他沒有看過的印度人 。
you look at something like " west wing " twitter , in which you have these fictional characters that engage with the real world .	像 「 我們寫 」 的 「 明顯 」 的角色 , 在真實世界的角色 。
what’s the minimum number of nodules you need to bring to be certain you’ll create a red or blue triangle and get back to the present ?	你需要的估計數字 , 你必須要把紅色或三三角角形放回來 ?
and the thing that left a longlasting impression on me was how the people i met in south africa could envision a better future for themselves and their country .	左邊的情況下 , 我憂鬱了我在南非的非洲 , 我遇到更好的未來 。
my family's survival has informed my deep commitment to telling this migration story in a deep and nuanced way .	我的家人在深入深入深深入的故事 , 告訴這個故事的故事 。
i look back , and i think that's when i learned the foolishness of the human condition , and it's been that gift that i've used .	我回想 , 我覺得 , 人類的情況是 , 當我學到的工具 。
and if you’re starting a design firm , let’s say , then you probably also want to create a place where people have the same kind of security .	如果你開始開始設計一個設計的設計 , 咱們也想創造一個地方 , 或許你也想要創造一個地方的安全性 。
you hear that voice , and you wake up every night for weeks , months in a trancelike state , anxious and terrified , like a child .	你聽到聲音、聲音、睡眠、睡眠、睡眠 。
as the forest grows , more leaves fall on the surface it means more humus is produced , it means more food so the forest can grow still bigger .	最長的成長 , 更離開表面的表面 , 意味著 , 食物會產生更多的食物 。
crystalline proteins forming at the surface created a structure that proved useful in focusing light at a single point on the retina .	雲層 , 形成形成一個結構的結構 。
and serious competition from europe , from korea , and next is china , which will soon be a major net exporter of cars .	歐洲的競爭 , 從歐洲 , 下一次 , 中國會很快 。
" ugly betty " premiered in the us to 16 million viewers and was nominated for 11 emmys in its first year .	「 尤其是 「 預防者 」 的十萬人 , 而不是在11萬個角色 。
coming closer to here , the costa rica dome is a recently discovered area potentially yearround habitat for blue whales .	到這裡 , 成本的成本是一百百分之一 , 發現藍色的鯨魚 。
and i know what it means to lie in bed in the pitchblack night and listen to that haunting " poppoppoppoppop ! "	我知道 , 它意味著要在克拉克的夜晚 , 聽說: 「 哇 ! 」
the lower left shows a lion sizing up a herd of impala for a kill , and the right shows what i call the lion viewshed .	左邊的左邊 , 把她稱為 「 殺蟲 」  , 我稱之為 「 重視視視視覺 」 。
so the experience of humanity has always been that there are some shapes which have this peculiar property , that each part is like the whole , but smaller .	人類的經驗總是有一些形式的形狀 , 每個粒子都有這樣的形狀 。
even when approved , their work– along with housing , travel , and everything else– was governed by a convoluted bureaucracy .	即使在應用程式時 , 他們的工作和旅程 , 旅行的一切都被革命 。
well if , as i do , you have dogs or kids , you probably have some dark suspicions about that , all of which are true , by the way .	嗯 , 當我做做做 , 你可能有一些暗物質 , 你可能有一些暗物質 。
by the summer , in the middle of the general campaign , he said , " i've thought about the issue more . i've changed my mind .	畢竟 , 中間的中間中間 , 他說: 「 我覺得 , 我已經改變了我的心臟 。
40 meters down , 50 meters down , and between 50 and 60 meters , a second physiological response kicks in .	40英尺度下 , 五十五分之一和60英尺的生物反應 , 第二種物理的心理反應 。
so she shifted her law school classes to evening classes , and she started to work during the day as a schoolteacher to bring home an income .	所以 , 她把她的法律教授教教教室 , 她開始工作 , 她開始在學校裡工作 。
and some of you obviously know how to do that spontaneously without any advice , but unfortunately a lot of people don't .	有些人很明顯地知道該怎麼做 , 但不幸的是 , 但不幸的是 , 很多人都不幸運 。
frederick daye , who is photographed at his alibi location , where 13 witnesses placed him at the time of the crime .	昨天 , 誰是攝影師 , 他在他的偏見的地方 , 大約13歲 。
now it was using the lessons learned from these early missions that my friends and i began a series of sketches of our own satellite design .	它是從早期學到的 , 我朋友和朋友一起學習 , 我開始了一系列的設計師 。
given that i spend my days and nights imagining the worst that could happen , it wouldn't be surprising if my worldview was gloomy .	我花了我的晚餐 , 晚上 , 我晚上就不會發生 。
you're going to open an offshore plant in china , you're going to spend it all on sales and marketing , you're going to go to tahiti , whatever .	你要打開中國的飛機 , 你要花一塊錢 , 你要花多少錢 。
and we usually call it absentmindedness , but what's really happening is we're experiencing a lapse in executive function .	我們通常稱它為 「 自閉症 」 , 但真正發生了 。
electric flight , in particular , unlocks new possibilities for vehicle configurations that we just could not explore in the past .	尤其是 , 尤其是 , 除了新的可能性 。
it turns out that in about the 1880s , the missionaries came to africa to spread the word of christianity , to teach english to the natives .	結果發現 , 在1880年代 , 宗教的宗教來到非洲 , 教導了非洲的詞 。
but what's important about it is how it is that they're grasping information , how they're taking information , how they're using it , and how they're thinking with it .	但最重要的是 , 它們的資訊是如何用資訊 , 他們如何用資訊來思考 。
when it comes to privacy protections in general , i think we're fighting a losing battle by trying to restrict the flow of information .	當基因保護保護保護區保護時 , 我認為我們正在戰鬥的戰鬥 。
women in lowincome neighborhoods are picked up and charged with prostitution , regardless of what they actually do for a living .	女性的鄰居住在貧困的貧困中 , 被選出 , 除了他們所做的事 。
so the body's ability to balance angiogenesis , when it's working properly , prevents blood vessels from feeding cancers .	所以 , 身體的能力是可以分別的 , 預防血液 , 預測血液的血液 。
to go around saying that i believe democratic culture is the best that we've arrived at as a form of political organizing is associated with extremism .	為了說我相信民主文化的最佳文化是政治的最佳形式 。
two young inventors from uganda visited an antenatal clinic at a local hospital a few years ago , when they were students in information technology .	兩年前 , 來自西班牙醫院的一名年輕人 , 幾年前他們在當地的醫院 。
but the patent for underwater flight karen and i , we were looking at it , some business partners wanted us to patent it we weren’t sure about that .	但在水底下 , 我看著它 , 我們在尋找它 , 有些商業夥伴希望我們不確定它的一部分 。
i really get fed up when the teachers , especially when you get away from this part of the country , they don't know what to do with these smart kids .	當我教教師的時候 , 尤其是你從這個國家的一部分 , 他們不知道該怎麼做的事 。
i also discovered that an ir mouse responds to crt emissions and starts to move by itself , so this is a selfdrawing machine .	我也發現 , 我媽媽的反應反應反應 , 開始移動 , 開始移動 。
because although protests can be a great way to show that people want change , on their own , they don't actually create change at least change that is fundamental .	因為 , 儘管他們想要改變人們想要改變他們自己的想法 , 不是創造的 。
chess was used as an allegory for different social classes performing their proper roles , and the pieces were reinterpreted in their new context .	化學是 , 用不同的角色來描述它們的角色 。
but there's an organization that has been able to find a way to learn when the first cases occur , and that is called gphin ; it's the global public health information network .	但有組織組織的組織已經找到方法 , 叫做 「 首先 」 , 叫做 「 全球公共網際網路 」 。
for years , i had existed safely behind the scenes in politics as a fundraiser , as an organizer , but in my heart , i always wanted to run .	幾年 , 我有安全地安全地在政治上 , 如同我心臟病 , 但在我的心臟中 , 我一直想跑去 。
it is time to celebrate all the unsung heroines who reach into their guts and find the heart and the grit to keep going and to test every limit .	同時 , 同時 , 所有他在監獄裡 , 找到心臟 , 找到心臟 , 才能保持心臟 。
i said , " minister australia has this onceinalifetime opportunity to help achieve the millennium development goals .	我說: 「 首先 , 一旦 , 一旦 , 能幫助建築 。 」
so about 40 percent of veterans really were not traumatized overseas but have come home to discover they are dangerously alienated and depressed .	大約有40%的恐怖攻擊 , 卻沒有被發現 , 但回家會發現他們是危險的 。
but when they got older , when the time comes for them to start think about getting married , that's when we expect them to realize , a little bit more , their own culture .	但當他們開始老年時 , 當他們開始思考婚姻時 , 那時我們期待他們會意識到 , 更小 , 牠們的文化 。
0 . 5 percent of patients also experience permanent hoarseness and a few , but still a few , will experience reduced function in the arms or even legs .	百分之五十五十五的病人也經歷過敏感
