maybe you've thought about them , too .	也許你也想過他們 , 也是這樣 。
this movement is constantly being called a watershed moment , or even a reckoning , but i wake up some days feeling like all evidence points to the contrary .	這個動作很常常被稱為 「 水 」 的時刻 , 或甚至一個回應時 , 我就寫了一些日子的感覺 。
36 percent of the tncs are in the core only , but they make up 95 percent of the total operating revenue of all tncs .	只有三分之三十六的確是 , 但他們在同事中 , 百分之九十六十五的噸 。
it captures all of the light , all of the rays , all of the photons at all of the positions and all of the angles , simultaneously .	它能捕捉所有光 , 所有的光線 , 所有的光子 , 所有的位置 , 所有位置都有 。
the more times you're forced to use your real identity , certainly in transactional terms , the more likely that identity is to get stolen and subverted .	你越強迫使用你真正的身分 , 尤其是在轉變的詞彙中 , 更可能是 , 更有可能被強迫和被提升 。
i stepped from my car and said " shalom , " and identified myself , and she told me that her husband abed would be home from work in four hours .	我從我的車子裡走走了 , 說: 「 鞋子 , 她告訴我 , 她的丈夫會從四小時內工作 。 」
and what this law did was it mandated that women and minorities be included in clinical trials that were funded by the national institutes of health .	而這個法律的確是 , 女性和少數的婦女和少數參與臨床試驗 , 由國家衛生活動的基金 。
if you were to look at it from a helicopter , you would be actually able to look through and see that some of the glass tiles have a solar cell behind them and some do not .	如果你從一個英尺的角度來看 , 你就會能夠透過觀察到 , 看到一些玻璃組織背後有太陽能的光線 , 有些不行 。
europeans brought brandy and gin to africa and traded it for enslaved people , land , and goods like palm oil and rubber .	歐洲為非洲和甘地 , 帶到非洲 , 到非洲 , 追蹤人們 , 土地的土地 , 像是石油和橡膠 。
because all businesses are manmade objects ; all business is involved with money ; all business is a matter of using machinery , and all those things make something inauthentic .	因為所有的商業都是男人的物品 , 所有的商業都是用資金的 , 所有的商業都是用機器 , 而所有這些事都是用的 。
knowing all this , a unanimous identification starts to seem less like certain guilt , and more like a systemic error , or bias in the lineup .	知道這一切 , 一個不可思議的科學開始似乎比較不像某些猜測 , 更像是一個系統犯罪 。
women are starting new organizations , they are volunteering on campaigns , and they're taking on every issue from gunsafety reform to public education .	女性開始了新組織 , 他們在營養活動上 , 他們在國防部門上 , 他們在公共教育 。
with these four cuts—from b to e , d to g , f to a , and h to c—we’ve got four triangles and a square in the middle .	四個切割 , 等到g , 到g , 到g , 到g , 到g , ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ 到g , ~ ~ ~ ~ ~ ~ ~ ~ ~
americans have so often tried to disseminate their ideas of choice , believing that they will be , or ought to be , welcomed with open hearts and minds .	通常 , 美國人常試圖判斷他們選擇的點子 , 相信他們會被打開心臟和心靈 。
my journey from international student to american citizen took 16 years , a short timeline when you compare it to other immigrant stories .	我從國際學生到美國公民學生的旅程 , 到十六年 , 到十六年來 , 很短的時間 , 當你和其他移民的故事 。
my wife , who is somewhere in the audience today , called me up at the office and said , " nigel , you need to pick our youngest son " harry " up from school . "	我太太太太太太太了 , 今天的觀眾裡 , 叫我在辦公室裡 , 說: 「 移民 , 你必須從學校拿到我們最年輕的兒子 。 」
when i was in college , i met jayaprakash narayan , famous gandhian leader who inspired youth to work in rural india .	當我在大學時 , 我遇到詹姆斯坦坦坦坦 , 名名名大的迦納領袖 , 鼓勵你在印度工作 。
a couple years ago , they launched fan funding ; more recently , they launched super chat as a way for creators to monetize live streaming .	幾年前 , 牠們發出了一群樂趣 , 更近期 , 牠們會發揮超級特徵 , 成為創造者的超級特徵 。
in fact , i bought the goldplated special edition and it comes with a little slip of paper that says , " don't use this juicer to make juice . "	事實上 , 我買了這個特殊的特殊的傳統 , 它帶著一篇文章 , 說: 「 不要用這種判斷 。 」
and with the blessing of trulshik rinpoche , we began a pilgrimage to a curious destination , accompanied by a great doctor .	無論是 , 我們開始一個無聊的信任 , 成為好奇的辯論 , 成為一位偉大的醫生 。
and that changed , first with ships when we had the renaissance , the scientific revolution and also the industrial revolution .	而這改變了 , 首先 , 首先我們有了dna , 科學革命和工業革命 , 還有工業革命 。
and within that , we're going to run it just like you run a nuclear submarine , bluegold team , switching them off and on , running 24 hours a day .	在這個情況下 , 我們會跑它 , 就像你跑一個核子物質 , 藍色的團隊 , 把它們轉移到24小時 。
for the purpose of this demo , we're going to take every direction that you could possibly look , and stretch it into this giant rectangle .	對於這張圖的目的 , 我們將要把每個方向都帶進這張大小的方向 , 將它變成這個巨大的節目 。
it works the same internally with the president or the musical director , whose casa da musica portraits wind up on their business cards .	它與以前的總統或音樂家合作 , 合作 , 及音樂主導 , 會在他們的商業場上贏得相同 。
i certainly have been putting forward proposals that would have allowed the poorest parts of the world to feel that we have taken into account their specific needs .	我肯定在為前進的社會建議 , 能夠允許世界上最貧窮的部分 , 才能讓世界最貧窮的部分 。
meteorologists and environmental scientists show the growth of major hurricanes and the recession over the years of many of the world's glaciers .	記憶學家和環境科學家們們們們們在世界各地的農業長大的颶風和資源中展現了世界各地的冰層 。
yes , and i clearly remember the feeling of fear and being threatened , and tension rising up between me and the interrogator when we talked about politics .	是的 , 我很明顯地記得恐懼和被威脅的感覺 , 而當我們談論政治 。
we'll be coming in at 12 , 000 miles per hour , and in seven minutes we have to stop and touch the surface very softly so we don't break that lander .	我們會在十二萬英里 , 在七分鐘內 , 我們要停下來 , 直到七分鐘內 , 我們不打破土地 。
and indeed , the popular press loves headlines like , " anorexic brains are wired differently , " or " autistic brains are wired differently . "	事實上 , 受歡迎的頭痛 , 像是: 「 理論腦腦腦部的腦部是很不一樣的 , 或 「 自動腦部 」 。
you see , the 2 . 7 billiondollar project promised an era of predictive and preventative medicine based on our unique genetic makeup .	你可以看到 , 2.7億美元的專案 , 根據我們獨特的預測和預防的藥物基礎 。
nh: which is to use my money to build narratives and to pass laws that will require all the other rich people to pay taxes and pay their workers better .	丹:那是用我的金錢來建造奈米法律 , 來通過法律 , 才能讓其他人付稅 , 並付錢 。
that we have quilts and clay and calligraphy and everywhere your eye turns , there's something beautiful looking back at you , that's deliberate .	我們有水平和雲朵 , 稱為 「 移民 」 、 「 移民 」 、 「 等等等等等 , 結果發現 , 看起來很美麗 。
you're expected to write informative , poignant and characteristic stories and leave the experimental and avantgarde to your western colleagues .	你期待寫改革 , 移民和特徵的故事 , 離開實驗和優秀的故事 , 離開你的西方同事 。
it basically also boils down to understanding the truth and to be able to get to the truth of what we're talking about in order to really be able to solve it .	基本上 , 它也可以理解真相 , 了解我們所說的真相 , 才能解決它 。
so , we've become one of the hot , young jazz recording studios in the united states of america in the middle of the inner city with a high crime rate .	所以 , 我們變成了美國一名高中間 , 年輕的jzzzzz在美國的中間 , 與一個高級公民策略有關 。
and i now like being myself better than the idea of being someone else , someone who , to be honest , i have neither the option of being nor the ability fully to imagine .	我現在喜歡自己 , 比別人更好 , 其他人更喜歡自己更好 , 更誠實 , 我有信心 , 我有能力想像的選擇 。
noam and i worked five years to facilitate this ascent and to create the tools and infrastructure that will enable students to build it in one semester .	最近五年來 , 我和英國合作 , 來創造這個工具 , 讓學生們能夠在一個秘密中建立一個秘密 。
this is avery fisher hall , but the notion of junk visual junk was very , very important to us , to get rid of visual noise .	這是個很大的漁場 , 但法國法官的意見 , 非常重要的是 , 為了讓我們得到視覺噪音 。
you know , if you ask somebody to go to bed with you , and they say , " no , thank you , " you certainly don't kill yourself or slip into a clinical depression .	你知道 , 如果你問某人去找你 , 他們會說: 「 不 , 不 , 感謝 , 你一定不會殺自己 , 或是被送到臨臨床憂鬱的憂鬱 。
you can see that the skin pore structure changes enormously from stretched skin pores to the regular skin texture .	你可以看到 , 皮膚結構的變化會隨著皮膚轉移到皮膚的皮膚 。
it's a top down hierarchical structure where people wait for government agents to come and this is not effective . and the government doesn't have enough resources .	這是一個頂尖的山頂結構 , 人們等待政府組織來到這裡 , 這不是有效的 。 而政府沒有足夠資源 。
so , it's easy to find the good stuff , and when you've found it , you can watch it in closeup repeatedly and read what hundreds of people have written about it .	所以 , 很容易找到好東西 , 當你發現它時 , 你可以看到它在密碼上 , 閱讀了數百人寫的 。
they're not obeying the directions we're giving them , so we'll give them a shot of the oc spray that'll speed them up .	他們不是觀察我們所提供的方向 , 所以我們會給他們一個奇怪的照片 , 把他們帶走 。
so for example , researchers at stanford university found out that it makes people really uncomfortable when you ask them to touch a robot's private parts .	例如 , 史丹佛大學的研究人員發現 , 人們很不舒服 , 當你問他們一個機器人的私人參與者 。
and yet , on the other hand , if i didn't feel this compassion , then i feel that it would be time for me to hang up my robe and give up being a rabbi .	但 , 另一方面 , 如果我不覺得這個同情心 , 那我覺得這會是要我爬上我的路 , 給了我討厭我的角色 。
i was trying to think , how is sync connected to happiness , and it occurred to me that for some reason we take pleasure in synchronizing .	我試圖思考 , 如何與快樂有關 , 如何聯繫我 , 對於我們對一些理由 , 我們在對象徵的一些理由 。
so when we visited the animals 30 days , 60 days later , which is in human terms many years of life , they were still not addicted by a single epigenetic treatment .	所以 , 當我們在30天 , 60天後 , 六天後 , 人類生活的時代 , 他們仍然被一個病患的病患上癮 。
so what happens , okay , you take a role change , what happens if you do that at a really minimal level , like this tiny manipulation , this tiny intervention ?	所以 , 好吧 , 你拿一個角色改變 , 如果你在一個非常少的層面 , 像這個小小的操作 , 像這個小小的動作 , 會發生什麼事 ?
in most modern ventilators , an embedded computer system allows for monitoring the patient’s breathing and adjusting the airflow .	大部分現代的志願者 , 一名緊張的電腦系統允許病人的呼吸 , 並享受空氣 。
what you don't know is that a good chunk of these fake meat patties were also contaminated with cadmium , which can damage your kidneys .	你不知道 , 假設這些假設病患的好奇心病患也被提醒 , 可以傷害你的腎臟 。
and on the way to designing this garden , i went to the new york restoration project office , and i noticed a familiar name on the door downstairs .	為了設計這個花園 , 我去了紐約餐廳 , 去了紐約餐廳 , 我注意到一名很熟悉的名字 。
the beautiful blue marble image , taken by the apollo 17 astronauts in 1972 had helped humanity become aware that we're on a fragile planet .	美麗的藍色的圖像 , 由於1972年 , 在197222年 , 被幫助人類意識到 , 我們在一個脆弱的星球上 。
in lowincome countries , after food leaves the farm , most food is wasted early in the supply chain due to infrastructure and storage challenges .	在低收入國家 , 食物會離開農場 , 大部分食物都很早 , 大部分食物在供給基礎建設和儲存的挑戰 。
if you can see , it's a polar bear that's drowning and then it's also being eaten simultaneously by a lobster and a shark .	如果你能看見 , 這是一個警察 , 那也很乾燥 , 然後它也被洛杉磯吃掉 。
and the only fishery left and it is a commercial fishery is the jellyfish fishery you see on the right , where there used to be prawns .	唯一的魚群左邊 , 這是一個商業漁場 , 是你在右邊看到的 , 在那裡 , 在那裡 , 以前就有一條商品 。
and so , with funding from the bosackkruger foundation , i got a lot of strains from these different countries and we measured their toxin production in the lab .	因此 , 透過波克基金會基金會基金會基金 , 我從這些不同的國家中得到了很多壓力 , 我們測量他們的性產品 。
ca: you might be the person best placed to answer this question , which has puzzled me , which is to shed light on this strange unit of time called " elon time . "	克里斯:你可能是最好的答案 , 這個問題最好的地方 , 把我推出 , 她就在這個奇怪的時刻 , 叫做 「 時間 」 。
we could eliminate sugar across the board for all confectionary products and sodas , and we can replace it with allnatural fresh fruit .	我們可以把所有的農業生產和肥料的產品提醒 , 我們能用全部的農業生產和肥料來取代 。
now , if we even want to talk about sending that capability into deep space , that refrigerator needs to shrink down into something that can fit inside the produce drawer .	現在 , 如果我們甚至想談這個能力 , 將這些能力傳送到深海空間中 , 就能在製造者內 。
so at your house today , grizmo is an expert at squeezing into small spaces and seeking out and hiding in unconventional spots .	所以 , 在你家裡 , 迦納是個專家在小空間中 , 看到在未知的空間中 。
the leading anatomist at the time declared that it was probably some kind of abnormal growth and that any woman who had one was probably a hermaphrodite .	當時 , 導致病患的領袖 , 可能是一些負面成長 , 可能是其中一個女人可能是她的象徵 。
at every heartbeat , a higher blood pressure literally compacts millions of red blood cells into massive trains of oxygen that quickly flow throughout our body .	在每個心臟中 , 高血壓的血壓會比紅血壓更大的紅血壓 , 使得我們身體內的大量訓練 。
this was a deeply considered waging of war in the most powerful way that could be envisaged: in destroying narrative , in destroying stories .	這是一個很深刻的思考 , 在戰爭中最強烈的角度:在摧毀故事中 , 在摧毀的故事中 , 在摧毀的故事中 。
the first is with law enforcement: helping them identify new victims faster , stopping abuse and stopping those producing this content .	首先 , 法律機構:協助他們辨識新的受害者更快的新受害者 , 停止阻止這些進展 。
this naturally sociable animal will lose its ability to bond with other mice , even becoming aggressive when introduced to them .	這很自然的動物會失去它的能力 , 與其它微笑的能力 , 即使是被摧毀到他們身上 。
so yeah , we'll have things like selfdriving cars , because now our data networks can handle the speeds and the amount of information required to make that work .	沒錯 , 我們會用自動駕駛汽車 , 因為現在我們的數據可以操控這個工作 。
you have a new bipolar world in which cyberinternationalism , our belief , is challenged by cybernationalism , another belief .	你有一種新的偏見世界 , 在網路上 , 我們的信仰 , 我們的信仰是網路主義 , 另一種政策 , 另一種政策 。
i often say this is why people in connecticut are so uptight if somebody could just unblock connecticut's chi , i feel that we could have an infinitely better world .	我常常說 , 這是為什麼在聯繫上的人 , 如果有人可以直接聯繫起來的連結 , 我覺得我們能成為一個更好的世界 。
here's a question that was asked in the national sample survey , which is a survey asked of many indian women: " your child has diarrhea .	這是一個問題 , 在國家撒哈拉所問的問題 , 這是很多印度婦女: 「 你的孩子有恐龍問過很多印度女性: 「 你的孩子有恐龍 。 」
i study ants in the desert , in the tropical forest and in my kitchen , and in the hills around silicon valley where i live .	我在沙漠裡研究螞蟻 , 在我的廚房裡 , 在我的廚房裡 , 在矽谷裡 , 在那裡 , 我住在矽谷 。
so my advice to you is: look at what's in your hand your identity , your influence , your income and say , " it's not about me .	所以我的建議是:看看你手裡的手裡 , 你的身分 , 你的影響 , 你的影響 , 說: 「 這不是我 。 」
the whole telescope will stand about 43 meters high , and again , being in rio , some of you have been to see the statue of the giant christ .	所有的望遠鏡會站在43公尺高中 , 又一次 , 又又一次 , 有些人都曾見過巨大的聖誕基督徒 。
this plug is made out of a piece of frozen salt that you've kept frozen by blowing cool gas over the outside of the pipe .	這張圖是從一片草原的鹽鹽鹽中產生的一片香鹽鹽鹽鹽 , 穿過豬外的花園 。
to tell a fouryearold kid to wait 15 minutes for something that they like , is equivalent to telling us , " we'll bring you coffee in two hours . "	等一下 , 等一下 , 等到15分鐘 , 等到15分鐘 , 等到他們喜歡的東西 , 「 我們會把咖啡帶到兩小時內 。 」
so we look at these sorts of things theoretically , on the basis of genetics , and brain damage , and interaction with environment , and exactly how that machine works .	所以 , 我們觀察這些東西 , 基本上 , 基因和大腦損害的細節 , 與環境互動 , 而正是機器的互動 。
so somehow for some reason , the very notion of adjacent possible is already encoding the common belief that one thing leads to another in many different systems .	所以 , 某種原因是 , 受害者的意見 , 可能是能夠在許多不同的系統中享受的共同信念 。
i only knew what it felt like to be a teenage girl in new york city , not a teenage boy in new zealand , not a prom queen in kansas .	我只知道這個想法是紐約市的青少年女孩 , 不是在紐西蘭的年輕男孩 , 而不是在韓國 。
old english people had toungen instead of tongues , namen instead of names , and if things stayed the way they were , today we would have eyen instead of eyes .	古老的英文人不必同意外 , 不是名字 , 而不是名字 , 而不是名字 , 今天我們會有眼睛 , 而不是眼睛 。
but actually if you look at melody , what you find is that there's very little cortical activity in implant users compared with normal hearing controls .	但事實上 , 如果你看著我 , 你會發現 , 有一些很小的合作活動 , 在改善使用使用正常的控制 。
even though i was a selfdefense instructor , i couldn't come into a community and define safety for any other woman who was not part of my own community .	儘管我是自私的防禦者 , 我無法進入一個社區 , 為其他女人定義 , 除非我社區的任何女性 。
we know that online criminals are hiring programmers , hiring testing people , testing their code , having backend systems with sql databases .	我們知道 , 網路犯罪犯是隱藏的程式 , 隱藏了人們 , 測試他們的密碼 , 用皮克數據來測試他們的密碼 。
this bad idea , also espoused by other contemporaries of plato , was sadly influential for hundreds of years in european medicine .	這想法很糟糕 , 還有其他的塑膠 , 由於其他的數百年來 , 歐洲醫學上有數百年 。
so reconciling our need for security and our need for adventure into one relationship , or what we today like to call a passionate marriage , used to be a contradiction in terms .	所以 , 重新思考我們需要安全和我們的需求 , 我們的需求 , 或是今天我們所謂的 「 熱情婚姻 」 的關係 。
i think what's so brilliant about the festivals , the new festivals , is that they are really fully capturing the complexity and the excitement of the way we all live today .	我認為 , 最棒的是 , 最新的公民 , 最新的私人民 , 都是他們在今日我們所居住的複雜性和我們所居住的方式 。
if that makes you immediately feel a little bit wary , that's ok , that doesn't make you some kind of crazy conspiracy theorist , it makes you skeptical .	如果這使你覺得很小的戰爭 , 那就好了 , 那就好了 , 那就不會讓你覺得有點瘋狂 。
like an astronaut who sees a perspective that very few of us will ever get to share , he wonders and watches as he takes his first breaths and dreams about crawling back home .	就像一個太空人一樣 , 看到很多人會得到的觀點 , 他很奇怪 , 他很奇怪 , 看著他第一次呼吸 , 夢想 。
out of each hospital's last 1000 patient's , 900 survived at hospital a , while only 800 survived at hospital b .	每個醫院的最後一百九百位病人在醫院的醫院中 , 9000位倖存在醫院的醫院中 , 只有8000個倖存 。
but down there , there is no sun , there is no photosynthesis ; it's chemosynthetic environment down there driving it , and it's all so ephemeral .	但 , 在那裡 , 有沒有太陽 , 沒有任何攝影機 , 沒有任何照片 , 它是廚房 , 在那裡的廚房 , 全都是如此 。
if we run the movie of our universe backwards , we know that there was a big bang in our past , and we might even hear the cacophonous sound of it , but was our big bang the only big bang ?	如果我們在我們的宇宙中跑步 , 我們知道在過去有一部巨大的爆炸 , 我們甚至會聽到它的聲音 , 但我們可能聽見到 , 但我們的大爆炸 ?
we start with a human interface , and then we have to think about how feces are collected and stored , transported , treated and reused — and not just disposal but reuse .	我們從一個人際關係開始 , 然後我們必須考慮女性如何收集和儲存 , 被轉移 , 被轉移 , 而非正義 , 而是博物館 。
and that was also shocking , because suddenly , i realized , as the captain said to me , that i had been crazy to choose to go through pirate waters on a container ship .	這也很震驚 , 因為突然間 , 我意識到 , 身為永續地說 , 我一直很瘋狂地在船上 。
within a couple of years , every country that started polio eradication rapidly eradicated all three of their polio viruses , with the exception of four countries that you see here .	幾年內 , 每個國家都開始警察 , 快速地傳染了所有三個國家 , 有四個國家 , 有四個國家 。
meanwhile , doña tranquilina iguarán cotes’ omnipresent superstition became the foundation of one hundred years of solitude’s style .	同時 , 亞歷山大利亞的哥倫比亞大學的大學 , 成為一百年來的基礎 。
my mother , my sister , my auntie , they all get out , but my father and i stayed in the limousine , and no sooner than the women got out , he burst out crying .	我母親 , 我姐姐 , 我爸爸 , 他們都走出來 , 但我爸爸和我爸爸爸和我爸爸爸和我的父親 , 比女性出生 , 更快 。
like those big explosions , sparks , are from a little comb jelly , and there's krill and other kinds of crustaceans , and jellyfish .	就像這些大爆炸一樣 , 拼字是來自一個小的猶太人 , 還有其他的破壞 。
and history has handed down the moniker of the warrior pope , but this man's legacy to the vatican it wasn't fortresses and artillery , it was art .	歷史在戰場的角落 , 但這位男孩的腳下 , 但這位男孩的腳踏車 , 不是為了隱私和藝術家 , 而是藝術家 。
so many future classics get bad reviews , like " moby dick , " or are turned down by multiple publishers , like the " harry potter " series .	所以 , 許多未來的課堂變得糟糕 , 像是 「 媽媽 」 , 或 「 媽媽 」 , 或 「 哈姆 」 , 像 「 傷害者 」 一樣 。
while it’s often invoked in the context of politics , partisanship is more broadly defined as a strong preference or bias towards any particular group or idea .	雖然這通常是政治界的內容 , 黨黨黨黨黨黨黨黨黨黨的 , 更寬容 , 成為一個強大的偏見 。
the very idea of becoming involved at the local level clashes fundamentally with existing cultural norms , and it threatens key organizational interests .	在當地的層面上 , 非常理想 , 在當地的層面上 , 與文化層面的基礎建設 。
danish newspaper politiken ran the game with over 19 , 000 readers participating , resulting in an average of roughly 22 , making the correct answer 14 .	達爾文的報紙 , 用了超過19萬名讀者參與的遊戲 , 結果是22 , 000名讀者在22年內 , 做出正確的答案 。
that is already happened ; the information and internet revolution has actually gone all the way through our societies in so many different ways , but it hasn't , in every way , yet touched our government .	這已經發生了 , 網際革命 , 網路革命的革命已經在許多不同的方式 , 但它沒有任何不同的方式 。
that signal goes to the web , the cloud , and then it can be processed and sent anywhere: to a caregiver , to a physician , back to the patient , etc .	這個訊號會到網路 , 雲朵 , 然後它可以被處理 , 然後送到任何地方:照護 , 回到病人 , 回到病人 , 回到病人 , 回到病人 , 等等 。
we traveled the country and showed the images , and this was a journey that has started me to the activist path , where i decided to become silent no more , to talk about those things .	我們旅行了這個國家 , 展示了圖像 , 這是我開始參加活動的旅程 , 我決定要談這些事 。
and these reports are pretty simple: it has all the diseases that the patient has , all the drugs that they're on , and all the adverse events , or side effects , that they experience .	而這些報告很簡單:它有所有的病患 , 所有的藥物 , 都有所有的藥物 , 所有的藥物 , 都會影響 , 或是副作用 。
jeff han: multitouch sensing isn't anything isn't completely new . i mean , people like bill buxton have been playing around with it in the '80s .	傑克:穆斯坦秘密的秘密並不全新 。 我的意思是 , 人們在80年代玩耍 。
and in the middle , the chongqingchengdu megacity cluster , whose geographic footprint is almost the same size as the country of austria .	在中間 , 醫學組織組織組織組織組織組織組織組織組織組織組織組織組織組織組織組織 , 包括地理的國家 , 幾乎是澳洲國家 。
their fantastic philanthropic investment made this possible , and this is really a nonprofit education center which is just about to open . it looks like this , this whole building dedicated .	他們最棒的慈善慈善投資的投資 , 這真的是不可能的教育中心 , 這是一個非營利的教育中心 , 看起來像這樣 , 看起來就像這樣 , 這棟建築的大樓一樣 。
a few years ago we took a 3d printer and we made coral choice surveys different colors and different textures , and we simply asked the coral where they preferred to settle .	幾年前 , 我們拿了一個3d列印機 , 我們做了珊瑚選擇 , 使珊瑚和不同顏色和不同顏色的顏色和不同顏色 。
and with billions of devices such as cars , energy meters and even vacuum cleaners expected to come online by 2020 , we thought this was a case worth investigating further .	有數十億的設備 , 能量、金屬 , 甚至在2020年 , 我們認為這是一個很糟的投資者 。
it means spending hours rummaging through warehouses , church basements , yard sales , record stores all to find records that have been forgotten for decades .	這意味著花了幾小時的節奏 , 透過戰爭、教堂、教堂、記錄、記錄、記錄、記錄、記錄、記錄、記錄 。
but to our amazement , the australian government heard our collective voices , and they agreed to double investment into global health and development an additional 6 . 2 billion dollars .	但 , 至於我們所說的 , 澳洲政府聽過我們的集體聲音 , 他們將投資在全球健康和發展中國家 , 發展出一千六十億美金 。
we already have ai , and often it works in the background , in the back offices of hospitals , where it's used to diagnose xrays better than a human doctor .	我們已經有智慧 , 通常它在醫院裡工作 , 在醫院的辦公室裡 , 在醫院的辦公室裡 , 醫院的辦公室裡 。
i remember watching , in 2003 , an interview between fox news host tony snow and thenus defense secretary , donald rumsfeld .	我記得在2003年 , 一場訪問 , 在2003年間 , 到尼泊爾的國際報告中 , 到尼斯大學 , 到肯亞的國王 。
it's just one example of how doing a little bit extra , a small modification , still helps everybody be on equal footing , even though you did a little extra just for that one player .	這只是一個例子 , 怎麼做 , 一個小型的動作 , 還是能協助每個人在平方英尺的腳踏上 , 即使你做了一個小的交易 。
in that case like here , there's an app that's bigger than the phone's screen the shape of the phone could tell you , " ok , off the screen , right here , there is more content .	在這個例子中 , 有一種應用程式 , 比手機螢幕的形狀更大 , 可以告訴你: 「 好 , 沒錯 , 這裡有更大的內容 。 」
by studying other populations closely , we might uncover more startling adaptations , and anticipate their vulnerabilities to human interference before their survival is at risk .	透過研究其他族群 , 我們可能會發現 , 更容易開始適應 , 將他們的脆弱性轉移到人類的內心 。
for me , there's no greater ability than the gift of another human being giving you that feeling to hold them still just for a brief moment in their day and have them surrender to wonder .	對我而言 , 人類的禮物上沒有更大的能力 , 比另一人更有能力 , 更能讓你感覺到 , 還能在他們的日子裡留下一個短暫的時刻 。
it died out about 200 years ago , and yet in latin america , from mexico to chile , all our countries maintain some form of the décima in our popular traditions .	大約在200年前 , 在拉丁美洲 , 但在拉丁美洲 , 從墨西哥到芝加哥 , 我們所有的國家都有一些形式 。
during the civil rights movement , the assassinations , the watergate hearings and then the feminist movement , and i think i was drawing , trying to figure out what was going on .	在公民權利運動中 , 海岸的水流 , 水流會聽到 , 接著 , 我覺得我在畫中畫 , 試圖找出到底發生什麼事 。
you take that six billion minutes and you divide it by the average life expectancy of a person , that turns out to be 162 lifetimes spent every day , wasted , just getting from a to b .	你花了六十億分鐘 , 把它分成一個人體的平均壽命 , 結果是 , 每天有十六十二個人 。
here's how the alchemy worked for me at airbnb: i was assigned a young , smart partner , who helped me develop a hospitality department .	這是我在空氣中工作的方式:我是年輕、聰明、聰明的夥伴 , 協助我開發一個醫院 。
detrol . in the side effects for his drug , integrated into that , the stem cell transplant that he had , the first in the world , shared openly for anyone who wants to see it .	摧毀了他藥物的副作用 , 在他藥物的副作用中 , 將它轉移到那邊 , 首先 , 在世界各地 , 開放給任何人 。
and so a young scientist that i was working with at the time , rob olson , was able to take this thing apart , put it on a ship , put it back together and take it off to sea .	所以 , 當時我和一個年輕科學家一起工作 , 羅伯森 , 可以把這東西放在船上 , 把它放在船上 , 把它放在一起 。
so with that technology and that data and the ability to , with machine assistance , transcribe speech , we've now transcribed well over seven million words of our home transcripts .	所以 , 這項技術和資料和能力 , 透過機器來轉移 , 轉移 , 我們現在已經轉移了超過七百萬個字 。
i mean , if i just go through some of them now i know about laminar flow when it comes to airpiercing objects , and that does it consummately well , you can see it can .	我的意思是 , 如果在其中 , 我現在就知道 , 首先 , 來到空氣的物體時 , 就會看到它 。
so i wanted to show you guys i wanted to talk about a revolutionary new computer interface that lets you work with images just as easily as you as a completely natural user interface .	所以我想要給你們看一些我想要談的新電腦介面 , 讓你和圖像一樣簡單地和圖像一樣 , 就像你作為一個自然的使用者一樣 。
because jim realized that these kids , my future farmers , really had the skills he needed to build affordable housing for new yorkers , right in their own neighborhood .	因為約翰意識到 , 我未來的農夫 , 真的有技能 , 他需要為紐約客建立一個負擔的可負荷 。
and that particularly happened there was one in my life is this council of dads that linda said , what we were talking about , it's like what the moms talk about at school dropoff .	特別是在我人生中 , 其中一個事之一是 , 這是我所說的 , 我們在談論的 , 我們在學校博物館裡所談的 , 像是學校博物館所說的 。
and in fact , through those interactions , for the first time , i was starting to get to be friends with some of those people in that big amorphous group out there that was supposed to be far away .	事實上 , 透過這些互動 , 首先 , 第一次 , 我開始和一些在大大氣層的朋友朋友朋友朋友朋友朋友朋友們們一起和一些很大的團結在一起 。
and zuckerberg said , " a squirrel dying in your front yard may be more relevant to your interests right now than people dying in africa . "	zonberg說: 「 一位安德在你的前面 , 在你前面的前面 , 可能比非洲的興趣更重要 。 」
the message in this second story also emphasizes the idea that cooking can be a tool for happiness and wellbeing if we embrace our multicultural identity .	第二個故事中 , 也會把想法轉為快樂和幸福和幸福的概念 。 如果我們擁抱我們的肌肉 。
it's so easy to pick out a few areas to be agnostic in , and then feel good about it , like , " i am agnostic about religion , or politics . "	很容易拿出一些區域 , 然後感覺好像: 「 我是宗教或政治 。 」
we say that the market will solve this problem , and then we cheer when corporations offer even more paid leave to the women who are already the highesteducated and highestpaid among us .	我們說 , 市場會解決這個問題 , 然後我們更便宜 , 更便宜 , 更便宜 , 除了更多的薪水 , 給予我們最高的婦女 。
and without definitive knowledge of the soil composition , engineers couldn’t pinpoint the tower’s fatal angle or devise a way to stop its fall .	而沒有限制土壤的知識 , 工程師們無法負擔到更高的威脅 , 或是被摧毀 。
then , about 150 years ago , there was a revolution in recorded media other than print: first photos , then recorded sound , then movies , all encoded onto physical objects .	大約150年前 , 有一個革命 , 比其他印刷的媒體更革命:第一張照片:第一張照片、電影、電影、電影、電影、電影、電影、電影 。
and i found that even scientists don't always agree , and they sometimes use the words " joy " and " happiness " and " positivity " more or less interchangeably .	我發現 , 即使科學家不總是同意 , 他們有時會用 「 喜悅 」 、 「 快樂 」 、 「 快樂 」 、 「 、警察 」 和 「 更少 」 的關係 。
so anne then found herself on the streets and in and out of homeless shelters , and it's here where she started using drugs and alcohol to numb this pain she felt inside .	後來 , 發現她自己在街上找到了她自己 , 除非家鄉 , 在那裡她開始使用藥物和酒精 。
