maybe you've thought about them , too .	也許你也想過 ,
and yes , like tom said , killing almost half of the creatures that allow us to breathe is a really big deal .	是的 , 像是說 , 殺了大約一半的生物 , 使我們呼吸很大 。
how does consuming fear 24 hours a day affect the health of our democracy , the health of our free thought ?	如何消費24小時的恐懼 , 每天會影響我們的民主 , 自由的健康 , 我們的自由思想是什麼 ?
even middleclass black women still have much worse outcomes than their middleclass white counterparts .	即使在中間 , 黑人女性仍然有較多的差異 。
he has forgotten to turn off his watch , which ticks , like a metal pulse against his wrist .	他忘記了他的觀看 , 把他的觀點放在他的手上 。
secondly , i think often we are drawn towards characters and protagonists who are likable and human .	第二 , 我認為我們常常被畫出來的角色和進步 。
so if you can have folding and autonomy , you can do that in oneseventh of the space .	所以 , 如果你可以有摺摺摺和自動 , 你可以在空間中做得到 。
i'll put it over here , and as i move this away from the source , you'll notice the spiral .	我將它放到這裡 , 我將這邊 , 你就會注意到這隻鳥 。
that's up to you , when you walk through a hall , because that then determines what and how we listen to certain things .	這是你 , 當你走到哈囉的時候 , 因為那時 , 決定了一些東西 。
no reply . like , a huge proportion of them couldn't be bothered after they had just started , they just signed up , to reply .	沒有重複 。 像是 , 很大的進步 , 他們剛剛剛開始 , 他們只簽署 , 重複 。
so i decided to leave the forest service and start to work directly on climate change , find a way to think and understand the challenge , and go from there .	所以我決定離開森林的服務 , 直接在氣候變遷上工作 , 找到一種方式 , 去思考、了解挑戰、了解、了解、了解、了解、了解、了解、了解、了解、了解、了解、了解、了解、了解、了解、
but when our moment comes to face our fragility , in that ultimate time , it will ask us , " are you agile ? "	但當我們來面對我們的脆弱時 , 最終會問我們: 「 你是個禮物嗎 ? 」
and by 0 . 2 of a second , it's equivalently ticklish to the robot that just tickled you without you doing anything .	到了0秒 , 2.2秒 , 需要你做任何事 。
and this was great , and i saw people having an even deeper emotional reaction to this than the things that i had made in rectangles .	這很棒 , 我看到人們有更深的情緒反應 , 比我所做出的更深的情緒反應 。
it's not going to happen , you know , in one year , but it's an important , deeply economic and cultural change that happens through children .	它不會發生 , 在一年裡 , 但它是很重要的 , 但很深的經濟和文化改變 。
a nurse in a busy clinic will see 50 to 100 patients in a day , which leaves her just minutes per patient minutes per patient .	一個護士的診室 , 一天有五百個病人 , 在病人身上 , 離開病人 。
don't feel too bad about failing the first pop quiz , because everybody fails all of the pop quizzes all of the time .	不要太糟了 , 因為每個人都失敗了 , 因為每個人都失敗了 。
those things are more political , more contentious than the other ones , so we didn't know until the night before whether it was going to come through .	那些事情更有政治 , 比其他人更有信心 , 所以 , 我們不知道在晚上 。
we call it there's a better way because i believe there's a better way to get the money you need than panhandling on the corner .	我們稱之為 「 更好的方法 」 , 因為我相信你需要的錢 , 才能賺錢 。
for me , the issue about aid i don't think that africans need to now go all the way over to the other side and feel bad about aid .	對我來說 , 我不認為非洲不需要去解決方案 , 感到害怕 。
some of my comrades and i staged another military coup , and this time , against our own head of state and commander .	我收入了一些軍隊 , 我勇敢了另一個軍隊 , 這次 , 反對我們國家的頭 。
here's a female on the left with some eggs in her tissue , about to release them into the seawater .	左邊的雌蟲 , 牠的骨盆 , 大約會把它們放到海水裡 。
so , with that in mind , first of all let me tell you , i'm one of five children . i'm the oldest , the other four are women .	所以 , 首先 , 首先 , 我告訴各位 , 我是五個孩子 。 我是最老的 。
so if humans evolved as runners , if that's our one natural advantage , then why are we so bad at it ?	所以 , 如果人類進步 , 如果我們是自然的優勢 , 那麼我們為什麼不擅長 ?
so my first foray into the approach came when a 60somethingyearold man appeared before me handcuffed .	所以 , 我第一次在我手上拿到六十歲時 , 我第一次在我手上 。
if you think about it , we pay more attention to knowing who to blame in case we fail , than to creating the conditions to succeed .	如果你仔細想想 , 我們付出更多的注意力 , 在我們失敗的情況下 , 才能成功 。
it's about what people's emotions are , what their needs are , what's going on in their private lives , what society needs .	人們的情緒是 , 他們需要的 , 社會需要什麼樣子 , 社會需要什麼 。
this is what's called i think the technical term might be " delivering compassionate truth bombs . "	這是我所謂的技術 , 可能是 「 破壞 」 的真相 。 」
the price of doing science is admitting when you're wrong , but the payoff is the best there is: knowledge and understanding .	科學的價格是承諾 , 當你錯錯時 , 但付錢是最好的:知識和了解 。
makers are searching for materials , parts , components , tools , blueprints to make what it is they want to make .	製造者在搜尋材料的材料 , 組合 , 同時 , 藍圖印象是想要做的 。
and they're like , " ok dude , i don't know why you're getting so upset , i want to make a phone call .	他們說: 「 好 , 我不知道為什麼會得到電話 。
perhaps you saw the film , the hollywood film " blood diamond , " the one with leonardo dicaprio .	也許你看到電影 , 醫院電影《血液的血液 」 的電影 。
i mean , i can't even imagine what it's going to be like the last day i rodeo . i mean , i'll be alright .	我的意思是 , 我甚至無法想像它會是最後一天的我說的 。
now , i don't know about you , but i always feel like i find this wormhole or this interdimensional portal .	現在 , 我不知道 , 但我總是覺得我覺得這張照片或這張照片 。
i became very ill , drifting in and out of consciousness in between spasms of convulsive vomiting .	我變得非常興奮 , 在討論的過程中 , 非常嚴重的進化 。
it's a simple story you tell: " we need to get tough , we needed to get tough , we will have to get tough . "	這是一個簡單的故事: 「 我們需要去笑 , 我們得要去笑 。 」
the protetch gallery recently had a show on ideas for buildings , which had some sort of inventive ideas of buildings .	蛋白質上 , 最近有了建築物 , 為了建築物的設計 , 它有一些創新的想法 。
and in the artificial semen was a radioopaque substance , such that it would show up on an xray .	在藝術中 , 藝術秘密是種種族的特性 , 例如 , 它會出現在x光上 。
i mean , i think that's one of the big learnings out of this dt: this is possible . you know , people can replicate this .	我的意思是 , 我認為這是一個很大的學習之一:這是有可能的 。
i really , really tried to use reallife experience while i was getting my degree , and my professors were not having it .	真的 , 我真的試圖用真正的經驗 , 我的教授 , 而我的教授並不存在 。
you now know , by what’s called a proof by contradiction , that two of the boxes have 8 or more rubies .	你現在知道 , 透過交易 , 兩個盒子有八個盒子 。
he said that , " we might neglect our future selves because of some failure of belief or imagination . "	他說: 「 我們可能忽略未來的未來 , 因為有些失敗的失敗 。 」
it was right on the heels of the rwandan genocide , and aid money to the region was drying up .	它正是盧安達 , 由於盧安達 , 援助金錢 。
a problem's higher priority , the bigger , the more easily solvable and the more neglected it is .	問題很高 , 更大 , 更容易地更容易 。
i don't think we've even begun to discover what the basic principles are , but i think we can begin to think about them .	我不認為我們已經開始發現最基本的原則 , 但我認為我們可以開始思考 。
and , of course , the future is looking back 200 years , because next week is the 200th anniversary of darwin's birth .	當然 , 未來的未來是回到200年 , 因為接下來的星期是200年 。
in those days , most cultural and public institutions didn't really care to preserve these treasures .	在那天 , 大部分文化和公共機構 , 大部分的文化都沒有關心這些資源 。
we discovered that literally tons of carbon dioxide were coming out of this deeply buried oceanic plate .	我們發現 , 特別是碳排放的 , 非常深的地震驚 。
bredius declared van meegeren’s fake the masterpiece of vermeer’s oeuvre .	哥倫比比比亞的法國王王王王王王王王王王王 。
and there are other sharing economies that we look for merrygorounds , which are found in almost every shantytown .	另外還有其他的經濟 , 我們仔細尋找農業 , 幾乎每隻鯊魚 。
for 18 days , our cameras were broadcasting , live , the voices of the people in tahrir square .	18天 , 我們的攝影機被拆除 , 活在監獄裡 , 人們的聲音 。
in other words , thanks to those pesky laws of physics , when things aren't sustainable , they stop .	換句話說 , 感謝物理法律的律律律律律律律律律律 , 他們停止停止 。
i've also spent some time surveying audiences in different parts of the world on what they actually guess these numbers to be .	我也花了一些時間在世界各地的觀眾 , 他們猜測這些數字 。
in mesoamerica , there used to be neurosurgery , and there were these neurosurgeons that used to treat patients .	在墨西亞 , 通常有神經醫生醫生 , 有這些神經科醫生 , 被用來治療病人 。
at the end — you see where this is going — people were asked whether they agreed with the conclusions of the article .	最後 , 你看到的是 , 人們會問他們是否認同藝術的內容 。
we have an opportunity to bring in other kinds of lights lights that can allow us to see what we currently don't see .	我們有機會帶著其他的光線 , 讓它能看見我們目前目前目前所看到的 。
we're still in the earliest phases of this work , but our results so far are incredibly encouraging .	我們仍然在這個工作的最高階段 , 但我們的結果非常鼓勵 。
i'm really afraid , because i think the kinds of changes we can reasonably expect from individuals are going to be clearly not enough .	我真的很害怕 , 因為我認為這類改變了我們無法預期的 。
it's also related to the way that we subsidize our people , and all the left and right arguments that we have .	它也與我們人民、左邊、右邊、右邊、右邊、右邊、右邊 。
we've observed that the process of art therapy bypasses the speechlanguage issue with the brain .	我們觀察到 , 透過精神治療過程的過程 。
many think the same biology responsible for language is also responsible for other aspects of cognition .	很多人認為語言的責任也很責任 。
there's brands like area that have released campaigns without any photoshop retouching .	這裡有很棒的例子 , 沒有任何攝影機 。
the governments of the world are going to have to decide that coals need to be made expensive , and these will go ahead .	世界各地的政府必須要決定要做法 , 這些合作的政府必須要去做 。
but that's what would enable us to preserve the video games for a really long time , and that's what museums do .	但這就是我們能預防的影片 , 很長一段時間 , 而那就是博物館做的事 。
physicists and philosophers have often observed that physics is curiously abstract .	物理學家和哲學家通常會觀察到物理的特性 。
and we can see them repeating themselves throughout history , just with slight variations to reflect the vocabulary of the day .	我們可以看到他們經歷過歷史的變化 , 一天 , 用不同的方式來反映 。
but gender neutrality is much easier as a theoretical endeavor than it is as a practice .	但性別的負面性 , 比它更容易 。
which , i guess , you know , communicates to you that i did not think that one was really worth the price .	我猜 , 你知道 , 溝通 , 溝通 , 我不認為這是非常值得的 。
and he's looking at something really , truly absurd , which is bottles of evian water on the table .	他在看一些真正的事 , 非常不可思議的水 。
we all know of them , but nevertheless the arabs say , " the dogs may bark , but the caravan moves on . "	我們都知道 , 但除非阿拉伯人說: 「 狗 , 狗可能會走 。 」
they have these glowcaps which flash and email you and do cool things to remind you to take your medicine .	他們有了這些玻璃和電子郵件 , 把你帶到你身上 。
and i thought about it and said , " ceos often pay themselves milliondollar bonuses , even when companies are losing a lot of money .	我想說: 「 價錢經常付出數百萬美元的金錢 , 即使公司在失去很多錢 。
and the night before my firstyear talk , and the firstyear talk at princeton is a 20minute talk to 20 people .	在我第一次的演講之前 , 第一天 , 第一天演講的演講是20分鐘的演講 。
you've got a disincentive to conserve , because if you don't use your water right , you risk losing your water right .	如果你不用用用水 , 因為如果你不使用你的權力 , 風險就會失去你的權力 。
so this is really the story of yin and yang , of the hunter and the prey , at a microscopic level .	所以這真的是黃色和橘色的故事 , 真正是微小的層級 。
and i found pretty quickly that i wasn't alone: it turns out that over 80 percent of the people around don't enjoy their work .	我很快就發現 , 我不是孤獨的 , 結果發現 , 超過80%的人不享受工作 。
the first step to make a girl a ghost is to make her body disappear , to pretend that she doesn't have a body .	第一步 , 成為一個女兒 , 她的身體分裂 , 讓她沒有身體 。
so there's different categorizations of meals eaten outside empty train stations , empty gas stations .	所以 , 有不同的醫療訓練 , 同時有不同的記憶訓練 , 空氣的壓力 。
these are the very smart , revolutionary bits about the iphone , and they're all governmentfunded .	這些是非常聰明、革命、革命、革命 。
john krauss was like , i'm not going to copy and paste this data . i'm going to write a program .	約翰 , 我不喜歡大學和過去的資料 。 我要寫一個程式 。
and when we open our hearts to the opportunities , the opportunities invite us to do something , and that is the third .	當我們打開心臟時 , 機會 , 機會邀請我們做些事 , 這也是第三個 。
okay , now , 16 kilometers , eight kilometers this is roughly an airline altitude .	好 , 現在 , 16公里 , 8公里 , 8公公里 , 這是非常的空氣 。
we need to build these pillars within our families and our institutions to help people become their best selves .	我們必須在我們的家庭裡建立這些藥 , 幫助人們成為最好的發明 。
that's what science offers us . it offers the possibility to step on uncertainty through the process of play , right ?	這是科學人員 , 使我們脫離了不確定的可能性 , 對吧 ?
i want to be a great parent , and i will not sacrifice them on the altar of great accomplishment . "	我想成為一個偉大的公寓 , 我不會犧牲他們 。 」
bell labs was a place with an open , collaborative environment , and was able to attract top talent from around the world .	勞工實驗室是一個開放的環境 , 合作環境 , 可以從世界各地的頂端 。
we took all of that data , and plugged it into a generativedesign ai we call " dreamcatcher . "	我們把所有的數據都拿到我們稱之為 「 夢想 」 的 「 夢想 」 。
so i went back to the office , and i told mr . ross , " they won't let me make an application . "	所以我回到辦公室 , 我告訴大家: 「 他們不允許我做一個應用程式 。 」
if innovation is less powerful , invents less great , wonderful things , then growth is going to be even lower than half of history .	如果創新更有力 , 進步更有力 , 很棒的事物 , 成長會比一半的歷史還要低 。
but my husband jon and i spend a lot of time thinking and creating visions of different futures in our studio .	但我的丈夫 , 我花很多時間思考和創造不同的未來 。
so there you have justice scalia taking on the aristotelian premise of the majority's opinion .	所以 , 你在阿拉伯的亞洲總統總統總統總統 。
and it's important to note that it's not just the stars who are benefiting: because you can see the best , everyone can learn .	這很重要的是 , 不僅僅僅是星星的星星 , 大家都能學到最好的 , 因為大家都可以學習 。
all over chicago in every kindergarten class in the city , every teacher is saying the same words in the same way on the same day .	在城市中 , 每位老師都說 , 每位老師都一樣 , 每天都會說同樣的話 。
and i'm angry , too , at the climate deniers who are stealing the future from our children and grandchildren .	我很憤怒 , 在氣候的氣候中 , 在我們的孩子和孫子的未來 。
but for many years , until the late 1990s , china had an infrastructure disadvantage visavis india .	但在1990年代 , 中國中國有害怕的基礎建設 。
but i don't want you to think it was a cakewalk , that america opened its arms wide and welcomed me .	但我不想你們認為這是一個貓貓 , 美國開放的手臂 , 打開我 。
so these projects are largescale reconfigurable robots 8 ft . , 12 ft . long proteins .	這些計畫很大 , 可靠的機器人很有利的機械 , 12 。
actually , below that yellow sign i wish they hadn't wiped that , because there was " cocacola " there .	實際上 , 哇 , 我希望他們沒有願望 , 因為那裡有 「 卡拉 」 在那裡 。
one out of three people sitting in this audience will be diagnosed with some type of cancer , and one out of four will die because of it .	在座有三個人坐在這個觀眾會被診斷出來 , 其中一個癌症 , 其中一個會死 。
so , he takes it to some water . he's about to clean , but then his awareness focuses on the maggots .	所以 , 他把它帶到一些水裡 , 他會意識到 , 但他意識到的焦點 。
this november , on my ballot , there are literally over 100 different people and referenda for me to make decisions about .	這張投影片 , 在我的腳上 , 有100個不同的人 , 請我決定決策 。
look , my criticism of the european union and the eurozone comes from a person who lives and breathes europe .	看 , 歐洲的民族主義 , 來自阿拉伯和巴西的歐洲 。
and astrolabes return us to this subtle sense of how things all fit together , and also how we connect to the world .	伊拉拉拉威我們去探索世界各地的角色 , 以及我們如何連結的世界 。
so our engineering students went to work on it and with some very simple changes , they were able to triple the throughput of this device .	所以 , 我們的工程學生去工作 , 有些非常簡單的改變 , 他們能夠嘗試透過這個裝置 。
well , making and testing models of the universe is , for me , the best way i have of enjoying and appreciating the universe .	為了探索宇宙的模式 , 對我來說 , 最好的方法就是我享受的宇宙 。
today i want to talk about the meaning of words , how we define them and how they , almost as revenge , define us .	今天我想談談談話的意義 , 我們如何定義 , 儘管我們 。
what you want is just the right amount , and planets , it turns out , are just right , because they're close to stars , but not too close .	你想要的只是好幾、地球 , 只是正確的 , 因為他們很接近星星 , 但不是太近 。
so there's some tension here between trying to get the most money but trying to goad the other player into giving you more .	所以 , 在試圖得到最高的錢 , 但試圖將它帶進更多的球場 。
only half of the developing countries have systematic learning assessment at primary school , and even less so at lower secondary school .	只有一半的開發國家有系統的學習 , 甚至更低的第二個學校 。
a confession: i am an archaeologist and a museum curator , but a paradoxical one .	專家:我是一個科技學家和博物館、博物館、博物館 。
so here's rhex with paddles , now converted into an incredibly maneuverable swimming robot .	所以 , 這裡有理由 , 現在已經轉換了機器人 。
and this is not good news about the city of detroit , but this is the news and the story that detroiters intend to change .	這不是好消息的城市 , 但這是新故事的新故事 。
and so i convinced myself that i could do more change on a larger scale if i had a prestigious law degree .	所以 , 我相信自己能做更大的規模 , 如果我有偏見的法律 。
so another thing the robot can do is it remembers pieces of trajectory that it learns or is preprogrammed .	另外一個機器人可以記錄它 , 記得它學習或預測 。
my parents moved from libya , north africa , to canada in the early 1980s , and i am the middle child of 11 children .	我的父母從1980年代搬到北非 , 到1980年代早期 , 我是個孩子 。
a lot of these images you're seeing are coming from my youtube channel , " beleaf in fatherhood . "	很多圖片 , 你看到的是來自我身邊的圖片 , 《父親》 。
just as a reminder , you walk around normally , if you're not diabetic , with a glucose of around 90 .	正如同一個現代 , 通常你走進90年代 。
one natural idea is that the deepest aspects of human thought our ability to imagine , to be conscious , to dream have always been the same .	一個自然的想法是人類最深層的觀點 , 想想像我們想像的能力 , 夢想總是一樣 。
but even if we did , it wouldn't really matter , because we couldn't one by one place millions of particles together to build a technology .	但即使我們做了 , 並不重要因為我們無法一百萬個粒子一起建造科技 。
we have fading memories of that provisional temple , erected each time an adult sat down .	我們有數量的證據 , 每個時間都被偵測下來 。
this masks their scent from predators and protects them from parasites , so they can sleep soundly .	牠們最近的近期 , 保護牠們 , 保護牠們的距離 , 所以牠們可以睡覺 。
or this ad that i read in the new york times: " wearing a fine watch speaks loudly of your rank in society .	或者 , 我讀到紐約時報: 「 我們在看一個看法的看法 。 」
and the white woman said this is going to sound very anachronistic now the white woman said , " all women face the same oppression as women .	白婦女說這將會非常嚴重的 , 現在 , 白婦女說: 「 所有的女性面臨同樣的壓力 。 」
ready ? in . and out . that air that you just exhaled , you enriched a hundred times in carbon dioxide .	準備好了嗎 ? 飛機 , 飛機 , 飛機上升了幾百倍 。
a musician who took time from his life to teach me , a sophomore , a freshman at suny buffalo .	一個從他的人生中學到的音樂家 , 教我 , 教我 , 一名叫 「 陽光 」 。
i had so many examples i have so many instances like this , when i'm writing a story , and i cannot explain it .	我有很多例子 , 我寫了很多例子 , 當我寫寫故事時 , 我無法解釋它 。
their presence in the consultation suite is a result of the slings and arrows of outrageous fortune .	他們的總統 , 儘管是投影片的結果 。
energy is particularly concentrated at the steep chemical gradients of hydrothermal vents .	能量特別是氫氣的化學物質 。
now , the earth naturally removes co2 from the air by seawater , soils , plants and even rocks .	現在 , 地球上自然的二氧化碳 , 土壤和土壤 。
you know , as immigrant , i would speak chinese to them , and they would always answer me back in english .	身為移民 , 我會說中國人 , 他們總是回答我 。
and i came back to a viral post and people being like , " oh my god , i'm so glad somebody finally said this . "	我回來回到鄉村 , 大家都喜歡: 「 喔 , 喔 , 喔 ! 」
a proper poor economy where so many are proper poor , but while their needs are ignored the money goes to big wars .	貧窮的經濟經濟 , 很多是貧窮的 , 但他們需要的錢 。
and i chose two people to be , and i asked them to send me descriptions of how to act as them on facebook .	我選擇兩個人 , 我要求他們送我去面對臉書的描述 。
so the challenge for the sdgs is to try and sweep all these dots across to the right , to 100 by 2030 .	所以 , dgg的挑戰是試圖嘗試和瑞典的所有這些做法 。
i'm a voracious reader , a reader who deals with ian mcewan down to stephanie meyer .	我是個很棒的讀者 , 一個讀者和伊斯蘭的讀者 。
and i can , but i'll give you just , maybe one , and depending on time i may give you two examples who we work with .	我可以給你們看 , 也許我會給你們兩個例子 , 儘管我可以給你們兩個例子 。
for example , what value is being broadcasted when we spend more time smiling at our phone than smiling with other people ?	舉例來說 , 價值比我們花更多時間的時間更加熟悉 , 比其他人還要多久 ?
when he walks onto the floor of the american exchange at 9:30 in the morning , time stops for him .	當他走到美國探索時 , 他在早晨七十歲時 , 停止他 。
and without galaxies , there are no stars , no planets and no chance for our form of life to exist in those other universes .	沒有星系 , 沒有星星 , 沒有星星星 , 沒有機會在其他宇宙中存在 。
and the second was the graduation to the experiment: we'd fill a dumpster full of material and we'd jump into it .	第二個是實驗的畢業 , 我們將一堆材料轉化成 。
the liquid is actually if you've ever overbeaten your whipped cream , it's actually buttermilk .	謊言其實 , 如果你曾經過過過過過過過濾 , 其實是恐怖的 。
so my point is , the longer you keep a picture like this , and we kept it for 10 minutes , you start making the stories in your own head .	重點是 , 你還記得這張照片 , 我們把它放在你的頭上 , 你就開始做故事 。
and 100 , 000 people , that's 10 , 000 more than can fit into wembley stadium , had turned out to watch .	一千萬人 , 比我們更加加有1000000000人 , 已經開始觀察 。
part of the thing is that , in " rear window , " the question is , is she too glamorous to live in his world ?	其中一部分是 「 回家 」 的一部分 , 問題是 , 她在他的世界裡太不擅長了 ?
within a week of her deployment , all her fellow agents were arrested , and noor was called home .	在幾週內 , 她所有的女性都會被逮捕 , 所有的女性都會被逮捕 。
they were influenceable: big decisions , like buying a house , overseas trips , buying a car , having children .	他們很幸運:很大的決策 , 比如買一棟房子 , 買一輛車 , 買一輛車 。
so when we are confronted by a powerful image , we all have a choice: we can look away , or we can address the image .	所以當我們受到強大的影像時 , 我們都有選擇:我們能走出影像 。
they are designed to be our obedient servants , turning your lights on and off , ordering your shopping .	他們設計了我們觀察的力量 , 轉動你的光 , 轉動你的光 。
queer africans continue to exist , even though queerness is now criminalized in most parts of the continent .	阿拉伯非洲持續存在 , 即使是獨特的 , 現今 , 大部分人都被犯罪 。
if medical science stopped seeking cures and concentrated on prevention only , then it would achieve very little of either .	如果醫學停止看法 , 只會在預防的前進 , 就會變得非常小 。
i want to say why psychology was good , why it was not good , and how it may become , in the next 10 years , good enough .	我想說為什麼心理學是很好的 , 為什麼不好 , 為什麼不好 , 在接下來的十年裡 , 很棒 。
now organized crime has been around for a very long time , i hear you say , and these would be wise words , indeed .	現在有機長一段時間 , 我聽到你們說 , 這會是很長的字 。
but that's ok with me , because they each have their own unique talents that can be turned up just like the rest of us .	但 , 對我來說 , 他們每一個獨特的獨特的獨特的獨特性 , 都有可能變成像我們一樣 。
an african shaman said , " your society worships the jester while the king stands in plain clothes . "	非洲人說: 「 你的社會擔心 , 你社會擔心的猶太人 。 」
no . we found that the fungus gained more by first moving the resources to where demand was higher .	沒錯 , 我們發現 , 基金會越來越高 。
the stables where king augeas kept his hundreds of divine cattle had not been maintained in ages .	這個穩定的穩定 , 他有數百多種不同的營養 。
i was there as an independent livestreamer , and all i had with me was basically borrowed equipment .	我身為一位獨立生活者 , 基本上我都跟我一樣 。
and i'm wondering , why do we have this sheer ignorance about the global commons , including me , myself ?	我在想 , 為什麼我們有這麼多的祖先 , 包括我 , 包括我 , 包括我 ?
this would both destroy those cells and flush the virus out into the open , where our current drugs are effective .	這兩個細胞會摧毀這些細胞 , 包括我們目前目前的治療 。
i turned to my grandmother , who always had plenty of advice , and she said , " stop being so picky .	我轉到我的祖母 , 總是有一名證據 , 她說: 「 停止了 。 」
all we have to do is read this text , embrace nature's gift to us and start our progress from here .	我們必須做的就是讀這xx , 大自然的禮物 , 將我們從這裡開始 。
then both hands are simultaneously stroked with a paintbrush while the person stares at the fake hand .	接著 , 雙手都很嚴重 , 把疼痛當作疼痛 。
still , to be able to die with no special contrition , not having been slaughtered , or enslaved .	但 , 除非特別的憲法 , 不要被逮捕 , 或是英語 。
a few years ago , the number of babies dying in their first year of life in the world fell by five percent in just one year .	幾年前 , 嬰兒在世界上最初的人生中 , 只有5% 。
to borrow from the writings of a spider named charlotte , silk is terrific .	為了從蜘蛛的蜘蛛名為 「 黑 」 的名字 , 銀行是恐怖 。
and if we want to cure ourselves of ndd , or nature deficit disorder , i think this is a great way of doing it .	如果我們想要治癒自己 , 或自然災難 , 我認為這是個很棒的方式 。
some of the most raw , salty conversations i ever had during my journey were at the poker table .	有些恐怖的對話 , 在我的旅程中 , 我曾經在我的旅程上 。
and in return , i found a process of creating art that's perpetual and unencumbered by results .	在回報中 , 我發現了一件作品 , 創造了一系列的藝術過程 。
this innocent little button is seen on average 22 billion times a day and on over 7 . 5 million websites .	最近有超過2億次 , 二十億次的網站上 , 超過七十五百萬次 。
this is where the top surface of the lungs comes into direct contact with the ribs and vertebrae .	這是肺部的表面 , 肺部的表面 。
you had for the first time megacities , [of] 5 million or more , which were occurring in the developing world .	首先 , 你有5萬或更多的機械 , 正在開發世界 。
so what we did was we rented a little van and we drove all over the east coast trying to sell it .	所以 , 我們做了些小的優勢 , 我們把所有的東岸放進去 。
feeling hopeful does not mean to be optimistically naïve and ignore the tragedy humanity is facing .	很有希望的 , 不僅是天天天天 , 忽視人類的悲劇 。
i appointed a young attorney as commissioner for the anticorruption commission .	我申請一個年輕的發明家 , 作為企業企業家 。
you would expect that as the amount of money on the table increases , people would cheat more , but in fact it wasn't the case .	你會期望 , 人們的資金會增加 , 人們會更高 , 但事實上並非如此 。
the weight of the ice is such that the entire continent sags below sea level , beneath its weight .	冰層的重點是 , 整個陸地平面的海平面 , 很明顯 。
but something you probably don't want to try , like drinking fecal water from a healthier individual , which will make you feel healthier .	但 , 你可能不想嘗試 , 比如飲食的水 , 會讓你感覺更健康 。
when i arrived i didn't speak a word of french , and i still seemed to understand what it was he was saying .	當我穿著我說的一句話時 , 我似乎不知道他說的是什麼 。
and we want to send a message that you do not mess with something so fundamental , so precious , as science .	我們想要傳送訊息 , 你不用我做些有趣的事 , 科學 。
and so an issue here is to , in some cases , figure out how to deal with matters that seem uninteresting , like compliance .	所以問題是 , 在某些案例中 , 想辦法解決問題 , 像是競爭 。
we know , by experience , that we can be what we call " a little paradise , " and yet , be completely unhappy within .	透過經驗 , 我們能稱之為 「 小行星 」 的小行星 , 但 , 完全不幸 。
they're also , number three , the most efficient repairers of fractures that we've ever encountered .	他們也是 , 第三 , 最有效的複製者 , 最有效的重複 。
and , as a scientist , i'm not supposed to talk about my feelings too much information , professor .	身為科學家 , 我不應該談我的感覺太多 , 專家 。
so the price of oil , much like lots of other curves that we've seen , goes along a depletion curve .	所以 , 石油的價格 , 像我們所見過的一樣 , 進一步 。
you didn't need contracts , you just needed to have a supply and demand and this audience who bought into you .	你不需要抽象 , 你只需要一個供給你 。
first , i'd like to take you back to a frosty night in harlem in 2011 that had a profound impact on me .	首先 , 我想帶你們回到2011年 , 在哈佛的夏天 , 影響我 。
the other explanation is that the person does have the disease that's unlikely but the test gets it right , which is likely .	其他的解釋是 , 人有疾病的疾病 , 卻不肯定是對的 。
we actually asked hundreds of people around the country hundreds of managers across the country do you want to hire dull and unimaginative people ?	我們真的問了數百個管理員 , 你想要躲在全國各地的管理者 ?
five meters below the surface , i start to breathe out , so that as soon as i get to the surface all i do is breathe in .	五公尺 , 我開始呼吸 , 所以我就開始呼吸 , 所以 , 當我到表面表面上 。
so i walked up to see her in my lunch break , and my doctor said she was very sorry to tell me that i had breast cancer .	所以我走到我的午餐 , 我醫生說她非常抱歉 , 她說她非常抱歉 。
and yes , i'm pleased to say that denmark is forecast to achieve the sdgs by 2030 .	沒錯 , 我很高興地說 , 丹麥是20年 。
now i realize for those of you who are colorblind , this slide is not very helpful , but stick with me nonetheless .	現在 , 我了解那些顏色的顏色 , 這張投影片並不是很有幫助的 。
and in china , we have learned that convenience is really the glue that will make online shopping a behavior and a habit that sticks .	在中國 , 中國 , 我們學到了不可思議的 , 會讓行為和習慣 。
today there are approximately 6 . 8 billion people in the world , and within our lifetime , that number's going to grow to about nine billion .	現今 , 全世界有6億人 , 在我們一生中 , 數以來 , 數字將會成長到九十億人 。
and i can in 15 minutes , i think i can touch only a very rather janitorial branch of creation , which i call " creativity . "	我可以在15分鐘內 , 我認為我可以用一個非常傑出的創意 , 我稱之為 「 創意 」 。
there are others who feel they can't confront compassion anymore , and so they turn off the television and don't watch .	有些人覺得他們無法承擔的同情 , 所以他們會把電視放到電視上 。
and before i left the hospital , after a year of being hospitalized , i had seven ruptures of my carotid artery .	在我離開醫院的醫院 , 在醫院的一年 , 我有七個特殊的畫家 。
we were supposed to be caught up in a communication tsunami , the likes of which the world has never seen .	我們應該被逮捕 , 在一個溝通中 , 像這個世界沒有見過 。
now it's down on my medical records that eleanor has delusions that she's a television news broadcaster .	現在在我的醫療紀錄中 , 她的醫療記錄 , 她是青少年的電視 。
and i was figuring out how i was going to tell my mother , who had herself had breast cancer when she was pregnant with me .	我很明白我如何說我媽媽 , 她的母親 , 她的懷懷孕 , 當她懷孕時 , 她懷孕 。
because of the overhanging leaves and branches , you'll notice that the understory is very dark , it's very still .	因為在阿富汗離開 , 你就會注意到 , 風暴是非常暗的 。
and when that happens , these montage compositions are automatically created , which consist of the sentence and images being combined .	當這個情況發生時 , 這些猴子是自閉症和影像的 , 會結合 。
